rep,test.strategy,location,infectious_period,gamma,R0,prop.testing,infections,missed.infections,hospitalizations,ICU,deaths,days.quarantine,days.false.quarantine,time.waiting,n.reflexes,n.tests,n.alt.tests,positive.tests,negative.tests,caught.infs
1,PCR,dorm,4.29440659013521,0.246707851245331,1.35101227979595,0.05,1279,1068,49.881,11.871678,0.1279,52146,51745,52567,0,28783,,5388,23395,211
2,PCR,dorm,4.30661698470098,0.24587800303525,1.35182370483042,0.05,1324,1059,51.636,12.289368,0.1324,54030,53536,52223,0,28701,,5637,23064,265
3,PCR,dorm,4.29677531944245,0.246076525046722,1.34854419247533,0.05,1300,1047,50.7,12.0666,0.13,57129,56673,51979,0,28701,,5866,22835,253
4,PCR,dorm,4.33501482012732,0.24381182341869,1.3505628956431,0.05,1238,1009,48.282,11.491116,0.1238,50608,50197,52478,0,29046,,5281,23765,229
5,PCR,dorm,4.31678729224022,0.244721464521596,1.35067080666227,0.05,1123,932,43.797,10.423686,0.1123,47714,47363,52049,0,28714,,4932,23782,191
6,PCR,dorm,4.29689617734738,0.246052304686915,1.35054436137144,0.05,1384,1114,53.976,12.846288,0.1384,60504,60045,52772,0,28721,,6249,22472,270
7,PCR,dorm,4.26559387170112,0.247666673282814,1.34862322054595,0.05,1428,1154,55.692,13.254696,0.1428,61213,60716,51560,0,28645,,6350,22295,274
8,PCR,dorm,4.28805141156777,0.246678768773616,1.34847063986032,0.05,1214,977,47.346,11.268348,0.1214,50072,49650,51542,0,28702,,5140,23562,237
9,PCR,dorm,4.27993643334907,0.247117088747458,1.34877775535775,0.05,1247,1008,48.633,11.574654,0.1247,50957,50524,51391,0,28495,,5284,23211,239
10,PCR,dorm,4.2781374366259,0.247087788239059,1.34977875772411,0.05,1335,1094,52.065,12.39147,0.1335,58436,57969,52138,0,28587,,6075,22512,241
11,PCR,dorm,4.28797907649717,0.246729225484767,1.35042138857543,0.05,1327,1065,51.753,12.317214,0.1327,53363,52910,51697,0,28590,,5595,22995,262
12,PCR,dorm,4.30580189376168,0.245226168498762,1.35247353674476,0.05,1292,1057,50.388,11.992344,0.1292,55108,54678,52581,0,28527,,5726,22801,235
13,PCR,dorm,4.29639798776289,0.246220685189085,1.34947456459637,0.05,1378,1141,53.742,12.790596,0.1378,59491,59059,51787,0,28680,,6157,22523,237
14,PCR,dorm,4.31006027570326,0.245182136265367,1.35166074602066,0.05,1360,1111,53.04,12.62352,0.136,53886,53426,51424,0,28809,,5601,23208,247
15,PCR,dorm,4.3254578136853,0.244861003405484,1.34673258837122,0.05,1409,1132,54.951,13.078338,0.1409,56842,56390,52022,0,28477,,5921,22556,277
16,PCR,dorm,4.31132779461633,0.245354244044905,1.35205301086376,0.05,1291,1044,50.349,11.983062,0.1291,48852,48438,51738,0,28512,,5056,23456,244
17,PCR,dorm,4.31072731303196,0.245293583017624,1.34714324089605,0.05,1194,977,46.566,11.082708,0.1194,48830,48429,51844,0,28635,,5119,23516,217
18,PCR,dorm,4.28736042018218,0.246977095138976,1.34869000866444,0.05,1342,1074,52.338,12.456444,0.1342,55384,54908,51389,0,28366,,5707,22659,268
19,PCR,dorm,4.32988691313491,0.244170345144806,1.34817332826641,0.05,1249,1025,48.711,11.593218,0.1249,50155,49758,52059,0,28872,,5239,23633,224
20,PCR,dorm,4.28091544090776,0.247142242190583,1.3495691411338,0.05,1412,1153,55.068,13.106184,0.1412,61385,60940,52517,0,29070,,6288,22782,259
21,PCR,dorm,4.29995084447374,0.245989840270138,1.35031845574079,0.05,1444,1201,56.316,13.403208,0.1444,58873,58427,52159,0,28682,,6054,22628,243
22,PCR,dorm,4.32477179836115,0.244564030258662,1.35015207311194,0.05,1441,1169,56.199,13.375362,0.1441,59484,58988,51729,0,28526,,6176,22350,272
23,PCR,dorm,4.30521554765253,0.245878575228388,1.3517707769932,0.05,1259,1016,49.101,11.686038,0.1259,51318,50877,52201,0,29081,,5336,23745,243
24,PCR,dorm,4.28112264298791,0.247495524335349,1.3512717648824,0.05,1333,1062,51.987,12.372906,0.1333,55024,54525,51520,0,28509,,5663,22846,271
25,PCR,dorm,4.32389835360979,0.244457693563034,1.34861575117288,0.05,1268,1038,49.452,11.769576,0.1268,50466,50069,51226,0,28429,,5262,23167,230
26,PCR,dorm,4.27999671677425,0.247285867217652,1.35114112475237,0.05,1198,989,46.722,11.119836,0.1198,50018,49649,51890,0,28508,,5210,23298,209
27,PCR,dorm,4.29763698425542,0.246014790606164,1.35118832413775,0.05,1153,915,44.967,10.702146,0.1153,48361,47926,51346,0,28563,,4946,23617,238
28,PCR,dorm,4.30745686463852,0.24628964045799,1.34969523224756,0.05,1311,1071,51.129,12.168702,0.1311,51002,50580,52678,0,28845,,5336,23509,240
29,PCR,dorm,4.28252444043923,0.247036523203217,1.34862061651075,0.05,1438,1182,56.082,13.347516,0.1438,60589,60131,51925,0,28584,,6334,22250,256
30,PCR,dorm,4.26691435365126,0.248059308426272,1.35133079141782,0.05,1228,1004,47.892,11.398296,0.1228,50933,50531,52158,0,28779,,5336,23443,224
31,PCR,dorm,4.30491808246086,0.245686105319189,1.34947342046257,0.05,1131,920,44.109,10.497942,0.1131,47776,47392,51978,0,28704,,4971,23733,211
32,PCR,dorm,4.28231256325355,0.246683777480961,1.35270172851601,0.05,1168,949,45.552,10.841376,0.1168,49340,48893,52108,0,28532,,5143,23389,219
33,PCR,dorm,4.30351070465638,0.24567327951045,1.35140390392477,0.05,1249,1002,48.711,11.593218,0.1249,49164,48702,52387,0,28738,,5089,23649,247
34,PCR,dorm,4.29873418303495,0.246295671444768,1.35055878411096,0.05,1243,1009,48.477,11.537526,0.1243,49595,49176,52108,0,28732,,5144,23588,234
35,PCR,dorm,4.31281891494199,0.244948737688522,1.34997339105156,0.05,1334,1089,52.026,12.382188,0.1334,56780,56358,51958,0,28670,,5927,22743,245
36,PCR,dorm,4.31973697862393,0.244591918105851,1.35048743195697,0.05,1425,1169,55.575,13.22685,0.1425,59687,59248,51748,0,28710,,6164,22546,256
37,PCR,dorm,4.28939204259418,0.246446936446532,1.35080697290967,0.05,1127,941,43.953,10.460814,0.1127,44095,43731,51556,0,28397,,4614,23783,186
