rep,test.strategy,location,infectious_period,gamma,R0,prop.testing,infections,missed.infections,hospitalizations,ICU,deaths,days.quarantine,days.false.quarantine,time.waiting,n.reflexes,n.tests,n.alt.tests,positive.tests,negative.tests,caught.infs
1,PCR,dorm,4.27825162859226,0.247138586047088,1.35077692512789,0.1,934,639,36.426,8.669388,0.0934,60805,60248,94712,0,57016,,7406,49610,295
2,PCR,dorm,4.30259518480849,0.245692919479924,1.35085447233179,0.1,887,600,34.593,8.233134,0.0887,53983,53416,95641,0,57312,,6578,50734,287
3,PCR,dorm,4.30462320961199,0.244958520312006,1.34833573632636,0.1,678,463,26.442,6.293196,0.0678,45780,45361,94790,0,57224,,5523,51701,215
4,PCR,dorm,4.31822292719501,0.244613713265179,1.34859028926359,0.1,1102,733,42.978,10.228764,0.1102,65202,64513,95952,0,57237,,7961,49276,369
5,PCR,dorm,4.29670354988454,0.246584121395742,1.34956808897409,0.1,826,579,32.214,7.666932,0.0826,55022,54551,95035,0,57267,,6617,50650,247
6,PCR,dorm,4.31037188146745,0.24573744318543,1.35102904963757,0.1,959,662,37.401,8.901438,0.0959,62262,61743,93849,0,56942,,7514,49428,297
7,PCR,dorm,4.28730040657646,0.246859498819988,1.35438327623015,0.1,739,477,28.821,6.859398,0.0739,46497,46014,94907,0,57302,,5708,51594,262
8,PCR,dorm,4.31077149682634,0.245512792561366,1.35059138708289,0.1,886,585,34.554,8.223852,0.0886,56803,56270,94945,0,57239,,6816,50423,301
9,PCR,dorm,4.29510368146014,0.246373294147281,1.34960166844422,0.1,1143,760,44.577,10.609326,0.1143,76620,75913,95433,0,57038,,9224,47814,383
10,PCR,dorm,4.33846674557567,0.243729534644374,1.3498017261237,0.1,886,605,34.554,8.223852,0.0886,59064,58562,94472,0,57400,,7129,50271,281
11,PCR,dorm,4.29809656670721,0.245794098994736,1.35038675921674,0.1,885,572,34.515,8.21457,0.0885,58938,58369,95229,0,57498,,7150,50348,313
12,PCR,dorm,4.29225760571539,0.246514418679688,1.35098084560884,0.1,947,645,36.933,8.790054,0.0947,69850,69317,94153,0,57206,,8412,48794,302
13,PCR,dorm,4.30617968146074,0.245819110720483,1.34928040415226,0.1,808,515,31.512,7.499856,0.0808,54116,53568,96031,0,57105,,6488,50617,293
14,PCR,dorm,4.30249085511567,0.245910251327527,1.3493090725662,0.1,803,532,31.317,7.453446,0.0803,58080,57580,95503,0,57478,,6981,50497,271
15,PCR,dorm,4.29925964763152,0.24656008362291,1.3505287384413,0.1,708,468,27.612,6.571656,0.0708,47797,47363,95605,0,57471,,5783,51688,240
16,PCR,dorm,4.29619359603934,0.246148747836464,1.35185337738464,0.1,908,611,35.412,8.428056,0.0908,61064,60545,94649,0,57161,,7379,49782,297
17,PCR,dorm,4.31780530888117,0.244636923310785,1.35138020069039,0.1,905,615,35.295,8.40021,0.0905,60422,59874,95739,0,57178,,7310,49868,290
18,PCR,dorm,4.30675200587066,0.245217573849876,1.35024021314109,0.1,808,557,31.512,7.499856,0.0808,58301,57818,95481,0,57544,,7065,50479,251
19,PCR,dorm,4.34347320367221,0.243304669549683,1.3541984732777,0.1,874,617,34.086,8.112468,0.0874,58271,57807,94580,0,56851,,7036,49815,257
20,PCR,dorm,4.31842681999754,0.245131904079981,1.34959443706494,0.1,1025,686,39.975,9.51405,0.1025,67585,66969,95152,0,57964,,8189,49775,339
21,PCR,dorm,4.31881421515687,0.244892328691685,1.34913103519369,0.1,881,586,34.359,8.177442,0.0881,58054,57536,95996,0,57434,,7027,50407,295
22,PCR,dorm,4.31227345366962,0.245410051342024,1.35067312304135,0.1,1050,715,40.95,9.7461,0.105,71408,70793,95215,0,57023,,8602,48421,335
23,PCR,dorm,4.31640713973,0.245008190577183,1.3503134632278,0.1,1065,732,41.535,9.88533,0.1065,68598,67982,95652,0,57181,,8289,48892,333
24,PCR,dorm,4.29079753526553,0.246379508051091,1.3519421563337,0.1,959,640,37.401,8.901438,0.0959,63868,63242,94626,0,56992,,7709,49283,319
25,PCR,dorm,4.31698991407027,0.245076156739761,1.35154418353816,0.1,931,630,36.309,8.641542,0.0931,66867,66284,95298,0,57617,,8116,49501,301
26,PCR,dorm,4.32058499570621,0.244724989344398,1.3503596790356,0.1,1114,770,43.446,10.340148,0.1114,73562,72943,95024,0,57554,,8912,48642,344
27,PCR,dorm,4.31332522121815,0.245562577327307,1.3506629631194,0.1,981,680,38.259,9.105642,0.0981,67011,66413,96314,0,57383,,8058,49325,301
28,PCR,dorm,4.30321212826913,0.245910251933183,1.34848409638414,0.1,979,661,38.181,9.087078,0.0979,59102,58538,95113,0,57009,,7159,49850,318
29,PCR,dorm,4.28803722236841,0.246643443956041,1.34916258681583,0.1,653,429,25.467,6.061146,0.0653,45536,45127,96655,0,57682,,5544,52138,224
30,PCR,dorm,4.3012590902423,0.245775037929821,1.35252806990385,0.1,1085,734,42.315,10.07097,0.1085,69782,69147,94760,0,57111,,8480,48631,351
31,PCR,dorm,4.29697875628202,0.246158635372278,1.34903485532582,0.1,779,537,30.381,7.230678,0.0779,50132,49686,95355,0,57391,,6112,51279,242
32,PCR,dorm,4.32957690184784,0.244218579018072,1.34999495485354,0.1,1074,760,41.886,9.968868,0.1074,76141,75549,95723,0,57693,,9157,48536,314
33,PCR,dorm,4.27485726248344,0.24743906419966,1.34857654426761,0.1,1134,759,44.226,10.525788,0.1134,76371,75641,95399,0,57193,,9187,48006,375
34,PCR,dorm,4.30110818412854,0.245712415090173,1.34895913511404,0.1,950,615,37.05,8.8179,0.095,65087,64503,94722,0,56966,,7984,48982,335
35,PCR,dorm,4.3283137067049,0.243771098655235,1.35009015414593,0.1,796,519,31.044,7.388472,0.0796,54159,53714,95771,0,56950,,6531,50419,277
36,PCR,dorm,4.27804118428758,0.247253424536725,1.34710123848347,0.1,809,546,31.551,7.509138,0.0809,57374,56882,94591,0,56930,,6842,50088,263
37,PCR,dorm,4.28917150507557,0.246338715354509,1.35057365698503,0.1,882,609,34.398,8.186724,0.0882,57716,57230,94767,0,57320,,6981,50339,273
38,PCR,dorm,4.28905387134815,0.24655443327952,1.35414322795967,0.1,1161,830,45.279,10.776402,0.1161,78531,77927,95473,0,57535,,9509,48026,331
39,PCR,dorm,4.29705734010752,0.245975114024899,1.35113601107177,0.1,736,495,28.704,6.831552,0.0736,42344,41909,95406,0,57484,,5114,52370,237
40,PCR,dorm,4.31116645057551,0.24508209021984,1.34875713935858,0.1,903,618,35.217,8.381646,0.0903,60671,60152,95297,0,57029,,7336,49693,285
41,PCR,dorm,4.27525772741115,0.247112134376021,1.34773841253544,0.1,865,584,33.735,8.02893,0.0865,58796,58280,95830,0,57535,,7102,50433,281
42,PCR,dorm,4.27844173308623,0.247030580964096,1.35149847005155,0.1,792,548,30.888,7.351344,0.0792,55505,55027,95672,0,57613,,6682,50931,244
43,PCR,dorm,4.33516285345851,0.243494373969139,1.3511178973444,0.1,1033,722,40.287,9.588306,0.1033,64584,64030,95784,0,57287,,7853,49434,311
44,PCR,dorm,4.31103253355671,0.245441789317693,1.35180624180125,0.1,898,621,35.022,8.335236,0.0898,58851,58349,95136,0,57114,,7105,50009,277
45,PCR,dorm,4.28460223890257,0.246785354298035,1.35094883894109,0.1,756,514,29.484,7.017192,0.0756,51660,51208,95108,0,57236,,6281,50955,242
46,PCR,dorm,4.30327520473016,0.24567283419188,1.34907175746553,0.1,1114,774,43.446,10.340148,0.1114,67477,66858,94839,0,56930,,8121,48809,337
47,PCR,dorm,4.28320992179778,0.247109003573384,1.35247802271905,0.1,785,533,30.615,7.28637,0.0785,50891,50398,94702,0,57180,,6151,51029,252
48,PCR,dorm,4.30514293311346,0.24555055447409,1.3500035399354,0.1,809,560,31.551,7.509138,0.0809,54500,54009,96448,0,57935,,6612,51323,249
49,PCR,dorm,4.29327874154589,0.246421522136806,1.35117659346655,0.1,1236,841,48.204,11.472552,0.1236,81821,81146,95204,0,57033,,9945,47088,395
50,PCR,dorm,4.29507708048942,0.246110683554858,1.34976007101232,0.1,818,521,31.902,7.592676,0.0818,56378,55804,95430,0,57511,,6771,50740,297
51,PCR,dorm,4.28532124138282,0.246601588089027,1.34896286289527,0.1,942,642,36.738,8.743644,0.0942,57807,57224,95015,0,56804,,6974,49830,300
52,PCR,dorm,4.30112632418074,0.24573821440058,1.3480818040739,0.1,976,651,38.064,9.059232,0.0976,57545,56978,95158,0,57336,,7103,50233,325
53,PCR,dorm,4.30644853429907,0.245805767664649,1.34970937414696,0.1,866,608,33.774,8.038212,0.0866,57765,57306,95623,0,57341,,6981,50360,258
54,PCR,dorm,4.2850954459431,0.246742288248765,1.34744826497951,0.1,696,461,27.144,6.460272,0.0696,46454,46007,94782,0,57340,,5611,51729,235
55,PCR,dorm,4.28829999659777,0.246672485247093,1.35049832131623,0.1,749,494,29.211,6.952218,0.0749,47491,47008,96570,0,57684,,5760,51924,255
56,PCR,dorm,4.28812837899192,0.246763593131944,1.35037233017746,0.1,739,499,28.821,6.859398,0.0739,47024,46537,95868,0,57436,,5647,51789,240
57,PCR,dorm,4.30385316520952,0.245888589161143,1.3510411256081,0.1,899,600,35.061,8.344518,0.0899,53111,52546,95460,0,57478,,6559,50919,299
58,PCR,dorm,4.35604281889986,0.242804703320604,1.3501131095086,0.1,1016,671,39.624,9.430512,0.1016,68096,67463,94731,0,57141,,8205,48936,345
59,PCR,dorm,4.29706031892953,0.245977751768693,1.35032872122347,0.1,1052,718,41.028,9.764664,0.1052,69570,68978,95421,0,57552,,8466,49086,334
60,PCR,dorm,4.29975921263689,0.245821101379259,1.3504240881833,0.1,796,535,31.044,7.388472,0.0796,52868,52425,95116,0,57451,,6360,51091,261
61,PCR,dorm,4.31315701696438,0.245130016191537,1.35010274061725,0.1,865,573,33.735,8.02893,0.0865,48064,47555,94777,0,57431,,5879,51552,290
62,PCR,dorm,4.28302922513957,0.246922475107163,1.34737861677647,0.1,936,616,36.504,8.687952,0.0936,61913,61297,95504,0,57854,,7483,50371,320
63,PCR,dorm,4.30873655053039,0.24550056355526,1.35105036528353,0.1,810,555,31.59,7.51842,0.081,47258,46792,95457,0,57254,,5751,51503,251
64,PCR,dorm,4.30462041206036,0.245151413568072,1.35008282764112,0.1,831,576,32.409,7.713342,0.0831,52669,52195,94932,0,57429,,6365,51064,255
65,PCR,dorm,4.27011504358115,0.247887868105597,1.34810555991145,0.1,1025,723,39.975,9.51405,0.1025,67391,66851,95844,0,57603,,8102,49501,302
66,PCR,dorm,4.29141727260944,0.246449237073748,1.3528981587719,0.1,833,548,32.487,7.731906,0.0833,57469,56961,95329,0,57347,,7019,50328,285
67,PCR,dorm,4.31008737292584,0.245196148076434,1.35156385003979,0.1,1051,734,40.989,9.755382,0.1051,69078,68490,95163,0,57296,,8347,48949,317
68,PCR,dorm,4.29531305807615,0.246085550471827,1.35107009962673,0.1,1011,703,39.429,9.384102,0.1011,70063,69486,95407,0,57311,,8412,48899,308
69,PCR,dorm,4.27297594303242,0.247520238483335,1.35026603073254,0.1,750,516,29.25,6.9615,0.075,45744,45295,95478,0,57292,,5525,51767,234
70,PCR,dorm,4.32464996781422,0.244401768900408,1.34958613946712,0.1,1035,696,40.365,9.60687,0.1035,66245,65638,95079,0,57380,,8048,49332,339
71,PCR,dorm,4.28607405899675,0.246691713957246,1.35066920643508,0.1,932,624,36.348,8.650824,0.0932,59731,59115,94874,0,57387,,7214,50173,306
72,PCR,dorm,4.31930177406059,0.244864754790387,1.35120477139493,0.1,685,447,26.715,6.35817,0.0685,42232,41779,95410,0,57482,,5148,52334,238
73,PCR,dorm,4.28718198070464,0.246545956668446,1.35114606993767,0.1,1126,767,43.914,10.451532,0.1126,75386,74740,94963,0,57373,,9179,48194,359
74,PCR,dorm,4.27534151292555,0.24734261720383,1.34849548492714,0.1,914,626,35.646,8.483748,0.0914,61327,60821,95546,0,57350,,7379,49971,288
75,PCR,dorm,4.29295334742638,0.246574782599042,1.34970830463862,0.1,796,538,31.044,7.388472,0.0796,54909,54466,95837,0,57441,,6569,50872,258
76,PCR,dorm,4.27380316957077,0.247758250340117,1.34923108735794,0.1,1007,681,39.273,9.346974,0.1007,67685,67112,96217,0,57661,,8213,49448,326
77,PCR,dorm,4.31591550892583,0.244901004891321,1.34944376888135,0.1,878,571,34.242,8.149596,0.0878,60186,59647,94636,0,57535,,7339,50196,307
78,PCR,dorm,4.31494004231671,0.2453630558933,1.34831510495337,0.1,990,675,38.61,9.18918,0.099,64674,64067,94666,0,57468,,7854,49614,315
79,PCR,dorm,4.31268863777853,0.245091005935366,1.34917164707361,0.1,907,650,35.373,8.418774,0.0907,54709,54204,95337,0,57083,,6648,50435,257
80,PCR,dorm,4.31129836947756,0.245199365356922,1.3493361525703,0.1,776,525,30.264,7.202832,0.0776,50640,50186,95716,0,57410,,6133,51277,251
