rep,test.strategy,location,infectious_period,gamma,R0,prop.testing,infections,missed.infections,hospitalizations,ICU,deaths,days.quarantine,days.false.quarantine,time.waiting,n.reflexes,n.tests,n.alt.tests,positive.tests,negative.tests,caught.infs
1,PCR,dorm,4.2928373720398,0.246168625073438,1.34912378416931,0.01,1645,1574,64.155,15.26889,0.1645,2134,1999,21377,0,5729,,173,5556,71
2,PCR,dorm,4.28743859214421,0.246697855297564,1.34833045232824,0.01,1613,1536,62.907,14.971866,0.1613,1958,1804,21833,0,5709,,186,5523,77
3,PCR,dorm,4.30314639610849,0.245684982445979,1.34795662940506,0.01,1567,1500,61.113,14.544894,0.1567,1851,1730,21528,0,5726,,146,5580,67
4,PCR,dorm,4.31228323207346,0.245086646647483,1.35130530331027,0.01,1477,1402,57.603,13.709514,0.1477,1889,1739,21592,0,5741,,178,5563,75
5,PCR,dorm,4.28851439985949,0.246122403509067,1.34948294101048,0.01,1498,1449,58.422,13.904436,0.1498,1579,1499,21206,0,5687,,146,5541,49
6,PCR,dorm,4.28376492405483,0.246976225502629,1.3499881357616,0.01,1606,1545,62.634,14.906892,0.1606,1803,1698,21645,0,5712,,157,5555,61
7,PCR,dorm,4.32201246125921,0.244572070275423,1.349275767417,0.01,1573,1515,61.347,14.600586,0.1573,1508,1397,21103,0,5620,,143,5477,58
8,PCR,dorm,4.27099945579383,0.247488777361859,1.34842436376642,0.01,1728,1658,67.392,16.039296,0.1728,1919,1784,22311,0,5755,,171,5584,70
9,PCR,dorm,4.29588478665944,0.246387834944834,1.35212088229658,0.01,1686,1611,65.754,15.649452,0.1686,2304,2167,21746,0,5719,,172,5547,75
10,PCR,dorm,4.3175267810211,0.244866908754131,1.35048805221869,0.01,1567,1508,61.113,14.544894,0.1567,1712,1588,21715,0,5714,,144,5570,59
11,PCR,dorm,4.29299454991883,0.246519405892869,1.35156739816677,0.01,1509,1457,58.851,14.006538,0.1509,1792,1694,21646,0,5688,,150,5538,52
