rep,test.strategy,location,infectious_period,gamma,R0,prop.testing,infections,missed.infections,hospitalizations,ICU,deaths,days.quarantine,days.false.quarantine,time.waiting,n.reflexes,n.tests,n.alt.tests,positive.tests,negative.tests,caught.infs
1,PCR,dorm,4.28568755654222,0.246726276162725,1.34991365914818,0.1,945,682,36.855,8.77149,0.0945,6398,5902,162623,0,57646,,705,56941,263
2,PCR,dorm,4.28630171140085,0.24633793914329,1.35111610701081,0.1,768,556,29.952,7.128576,0.0768,5536,5146,163643,0,57805,,599,57206,212
3,PCR,dorm,4.2895823773475,0.246022972539991,1.35088682751131,0.1,738,529,28.782,6.850116,0.0738,5482,5104,161448,0,57067,,561,56506,209
4,PCR,dorm,4.28890233246756,0.246611771521519,1.34976690898425,0.1,731,527,28.509,6.785142,0.0731,5348,4966,161213,0,57346,,574,56772,204
5,PCR,dorm,4.30908824922019,0.245459330483585,1.35037917183921,0.1,746,565,29.094,6.924372,0.0746,4989,4645,161864,0,57135,,545,56590,181
6,PCR,dorm,4.33060626298035,0.243864262411401,1.34976840087822,0.1,652,471,25.428,6.051864,0.0652,5262,4924,162690,0,57389,,544,56845,181
7,PCR,dorm,4.28983142128807,0.246462090999788,1.34986999968009,0.1,678,492,26.442,6.293196,0.0678,4917,4572,162525,0,57141,,532,56609,186
8,PCR,dorm,4.27015460092021,0.247566866255765,1.3509309161199,0.1,810,603,31.59,7.51842,0.081,5694,5306,162473,0,57352,,598,56754,207
9,PCR,dorm,4.27521403306318,0.247385321593386,1.34891240174022,0.1,804,591,31.356,7.462728,0.0804,5860,5429,162611,0,57578,,604,56974,213
10,PCR,dorm,4.26805426123078,0.247903115924172,1.34732357263802,0.1,748,530,29.172,6.942936,0.0748,5879,5487,162266,0,57527,,628,56899,218
11,PCR,dorm,4.27944130361197,0.247028151810731,1.34969862496576,0.1,690,491,26.91,6.40458,0.069,4948,4555,161803,0,57617,,555,57062,199
12,PCR,dorm,4.3145912944875,0.245291039955663,1.35137658801666,0.1,729,541,28.431,6.766578,0.0729,5571,5226,161964,0,57414,,573,56841,188
13,PCR,dorm,4.33205444416424,0.243810551766557,1.35118227687412,0.1,521,365,20.319,4.835922,0.0521,4258,3976,162287,0,57355,,438,56917,156
14,PCR,dorm,4.29842621670892,0.246289045866428,1.34864619311444,0.1,646,465,25.194,5.996172,0.0646,4567,4229,163249,0,57418,,482,56936,181
15,PCR,dorm,4.30293814240386,0.245705789440142,1.35219865116759,0.1,809,601,31.551,7.509138,0.0809,6066,5666,161445,0,57127,,622,56505,208
16,PCR,dorm,4.28686889094565,0.246827504281879,1.35073803372697,0.1,532,385,20.748,4.938024,0.0532,3897,3608,162250,0,57403,,424,56979,147
17,PCR,dorm,4.31679957342676,0.245029544362485,1.347971559228,0.1,680,488,26.52,6.31176,0.068,5218,4823,163125,0,57573,,550,57023,192
18,PCR,dorm,4.28318996320866,0.246805797789968,1.35035796795446,0.1,817,581,31.863,7.583394,0.0817,6280,5837,164039,0,57874,,662,57212,236
19,PCR,dorm,4.29011597827105,0.246439383746319,1.35230410763732,0.1,711,512,27.729,6.599502,0.0711,5508,5128,162849,0,57595,,566,57029,199
20,PCR,dorm,4.27590566319022,0.24732306878361,1.3495814390942,0.1,811,592,31.629,7.527702,0.0811,5776,5351,162646,0,57218,,614,56604,218
21,PCR,dorm,4.29145100003644,0.246314670841972,1.35053526460109,0.1,623,446,24.297,5.782686,0.0623,4569,4230,163366,0,57491,,496,56995,177
22,PCR,dorm,4.29312334434429,0.246586022337849,1.35075508573984,0.1,666,495,25.974,6.181812,0.0666,5167,4815,160779,0,56983,,529,56454,171
23,PCR,dorm,4.3032266358605,0.246108080841821,1.3498182288658,0.1,777,569,30.303,7.212114,0.0777,5569,5154,161975,0,57658,,576,57082,207
24,PCR,dorm,4.30876692483888,0.245471515529243,1.34750575562411,0.1,697,475,27.183,6.469554,0.0697,5612,5192,162522,0,57447,,586,56861,222
25,PCR,dorm,4.27246843695052,0.247602411555471,1.34798133463581,0.1,689,506,26.871,6.395298,0.0689,4816,4495,162706,0,57473,,505,56968,181
