rep,test.strategy,location,infectious_period,gamma,R0,prop.testing,infections,missed.infections,hospitalizations,ICU,deaths,days.quarantine,days.false.quarantine,time.waiting,n.reflexes,n.tests,n.alt.tests,positive.tests,negative.tests,caught.infs
1,PCR,NH,4.37946387023462,0.240406692846407,1.35064438337663,0.01,59,57,14.75,5.20675,3.186,69,67,374,0,211,,8,203,2
2,PCR,NH,4.21086193013079,0.251705289120531,1.346441433611,0.01,58,52,14.5,5.1185,3.132,98,88,432,0,200,,10,190,6
3,PCR,NH,4.37581650949554,0.238810450499623,1.35049674300993,0.01,12,12,3,1.059,0.648,14,14,304,0,195,,2,193,0
4,PCR,NH,4.19953988176854,0.25068663227212,1.34918268936396,0.01,60,58,15,5.295,3.24,55,50,321,0,169,,7,162,2
5,PCR,NH,4.30173317040593,0.246248202957565,1.35426414271628,0.01,5,5,1.25,0.44125,0.27,0,0,313,0,177,,0,177,0
6,PCR,NH,4.20674027494653,0.249303800517894,1.35296646280694,0.01,76,74,19,6.707,4.104,69,69,385,0,182,,8,174,2
7,PCR,NH,4.37029057843933,0.24265113331134,1.35778662130596,0.01,35,31,8.75,3.08875,1.89,45,36,343,0,177,,5,172,4
8,PCR,NH,4.14200811038845,0.255187320060628,1.34817025200141,0.01,21,18,5.25,1.85325,1.134,27,22,344,0,181,,3,178,3
9,PCR,NH,4.35807174182875,0.242188087638598,1.35239406928263,0.01,47,46,11.75,4.14775,2.538,16,13,310,0,184,,2,182,1
10,PCR,NH,4.40236067089418,0.240291938725527,1.35013032192387,0.01,44,40,11,3.883,2.376,133,128,350,0,168,,6,162,4
11,PCR,NH,4.1529867624532,0.253876047655736,1.35710728010393,0.01,67,63,16.75,5.91275,3.618,66,59,335,0,175,,8,167,4
12,PCR,NH,4.30605062786859,0.245047730039113,1.34962480804551,0.01,45,42,11.25,3.97125,2.43,58,51,333,0,164,,7,157,3
13,PCR,NH,4.30440105337668,0.24627781372067,1.34125477314954,0.01,10,9,2.5,0.8825,0.54,19,12,368,0,170,,2,168,1
14,PCR,NH,4.44007045258814,0.235230226223605,1.35197587582043,0.01,33,32,8.25,2.91225,1.782,29,26,314,0,181,,3,178,1
15,PCR,NH,4.32383480982966,0.24281448130935,1.35823761984005,0.01,62,61,15.5,5.4715,3.348,28,26,373,0,180,,5,175,1
16,PCR,NH,4.37531831267124,0.240613247570617,1.34541296762838,0.01,18,17,4.5,1.5885,0.972,7,5,334,0,168,,1,167,1
17,PCR,NH,4.39348830721194,0.240354880931306,1.35705611122205,0.01,55,52,13.75,4.85375,2.97,24,15,305,0,163,,3,160,3
18,PCR,NH,4.24727649521913,0.248004417190639,1.34215737323618,0.01,42,39,10.5,3.7065,2.268,44,37,327,0,171,,5,166,3
19,PCR,NH,4.29247745869746,0.24798094419033,1.34461699377211,0.01,55,51,13.75,4.85375,2.97,60,56,300,0,147,,8,139,4
20,PCR,NH,4.36591608238471,0.241967806430994,1.36071723619232,0.01,57,55,14.25,5.03025,3.078,39,33,383,0,200,,5,195,2
21,PCR,NH,4.32845811708185,0.244620675356836,1.34425937443474,0.01,70,68,17.5,6.1775,3.78,40,37,455,0,209,,4,205,2
22,PCR,NH,4.2570207713785,0.249107827833922,1.35664660844486,0.01,40,39,10,3.53,2.16,27,23,396,0,187,,4,183,1
23,PCR,NH,4.3487342282226,0.243500208919203,1.35435863737556,0.01,54,52,13.5,4.7655,2.916,38,30,363,0,193,,4,189,2
24,PCR,NH,4.23740844148543,0.249194962476413,1.35396517249456,0.01,16,15,4,1.412,0.864,10,10,341,0,183,,1,182,1
25,PCR,NH,4.4010162116116,0.239567457714746,1.33474321944598,0.01,12,10,3,1.059,0.648,41,36,319,0,178,,4,174,2
26,PCR,NH,4.32763421981743,0.244586105890997,1.36513464920186,0.01,48,48,12,4.236,2.592,34,34,392,0,177,,4,173,0
27,PCR,NH,4.31657519252639,0.244578215297383,1.3452630221574,0.01,71,67,17.75,6.26575,3.834,53,48,390,0,194,,7,187,4
28,PCR,NH,4.23768177918334,0.249360751628696,1.3438573414091,0.01,68,67,17,6.001,3.672,48,44,304,0,171,,7,164,1
29,PCR,NH,4.20710734656809,0.253086413081172,1.35690141719268,0.01,66,63,16.5,5.8245,3.564,177,172,363,0,187,,9,178,3
30,PCR,NH,4.35365161894645,0.243474997478746,1.34530465558153,0.01,50,49,12.5,4.4125,2.7,34,32,327,0,177,,4,173,1
31,PCR,NH,4.27732760086102,0.246223986333008,1.35912484064131,0.01,73,73,18.25,6.44225,3.942,17,17,324,0,176,,2,174,0
32,PCR,NH,4.39419664857762,0.243208937715377,1.350280917686,0.01,57,55,14.25,5.03025,3.078,37,29,316,0,176,,4,172,2
33,PCR,NH,4.24468066914256,0.250016336143177,1.35463775803616,0.01,59,58,14.75,5.20675,3.186,60,57,364,0,190,,8,182,1
34,PCR,NH,4.3283527967036,0.243369256376526,1.35746923327875,0.01,50,47,12.5,4.4125,2.7,45,38,365,0,188,,5,183,3
35,PCR,NH,4.16978589959194,0.25370224673822,1.34878837282419,0.01,73,70,18.25,6.44225,3.942,57,55,384,0,202,,7,195,3
36,PCR,NH,4.29927460041847,0.245639076154417,1.35522233002178,0.01,66,61,16.5,5.8245,3.564,68,65,428,0,202,,8,194,5
37,PCR,NH,4.09766944241526,0.257862735218284,1.34344780865139,0.01,55,52,13.75,4.85375,2.97,65,57,437,0,203,,8,195,3
38,PCR,NH,4.21401699181038,0.248399642017437,1.33375948328354,0.01,59,56,14.75,5.20675,3.186,37,30,327,0,178,,5,173,3
39,PCR,NH,4.31355779580588,0.245438950029831,1.34607842719058,0.01,55,50,13.75,4.85375,2.97,74,65,334,0,167,,9,158,5
40,PCR,NH,4.27378185826981,0.247095715450576,1.34957090294113,0.01,44,41,11,3.883,2.376,64,53,367,0,187,,7,180,3
41,PCR,NH,4.25655520652596,0.248386918735109,1.35199390769115,0.01,13,12,3.25,1.14725,0.702,25,21,455,0,207,,3,204,1
42,PCR,NH,4.34101612574218,0.24578537959749,1.35956754725044,0.01,19,18,4.75,1.67675,1.026,17,17,361,0,174,,2,172,1
43,PCR,NH,4.31376287830247,0.245803524051519,1.35265204242504,0.01,56,53,14,4.942,3.024,47,44,391,0,197,,6,191,3
44,PCR,NH,4.18034873004625,0.25254969974716,1.35747671856517,0.01,53,51,13.25,4.67725,2.862,55,53,399,0,176,,5,171,2
45,PCR,NH,4.41040379250846,0.239178089799414,1.34094414518395,0.01,45,44,11.25,3.97125,2.43,9,6,289,0,164,,1,163,1
46,PCR,NH,4.36537061920851,0.244008748243326,1.33391592194451,0.01,52,49,13,4.589,2.808,39,30,366,0,199,,4,195,3
47,PCR,NH,4.20259994018251,0.252531604895342,1.33774328699363,0.01,68,66,17,6.001,3.672,80,74,417,0,195,,11,184,2
48,PCR,NH,4.25445233744265,0.24916950925388,1.34320382517993,0.01,63,63,15.75,5.55975,3.402,23,23,375,0,191,,3,188,0
49,PCR,NH,4.22112818015832,0.249153135144617,1.34329238183967,0.01,49,48,12.25,4.32425,2.646,21,20,333,0,178,,3,175,1
50,PCR,NH,4.25045031867414,0.250275595224066,1.35049041792275,0.01,39,38,9.75,3.44175,2.106,10,10,351,0,188,,1,187,1
51,PCR,NH,4.32348639823238,0.243965108380017,1.35691397666336,0.01,4,3,1,0.353,0.216,10,8,413,0,170,,1,169,1
52,PCR,NH,4.3463857429683,0.241686541395377,1.35574074666163,0.01,38,35,9.5,3.3535,2.052,52,43,325,0,157,,6,151,3
53,PCR,NH,4.27597073924147,0.24662624186759,1.35834453115747,0.01,77,76,19.25,6.79525,4.158,37,33,385,0,193,,5,188,1
54,PCR,NH,4.41622152195432,0.23877080660673,1.33354907255772,0.01,19,17,4.75,1.67675,1.026,32,30,315,0,178,,4,174,2
55,PCR,NH,4.13746126893041,0.256593215697902,1.35088873352039,0.01,54,54,13.5,4.7655,2.916,27,27,323,0,171,,3,168,0
56,PCR,NH,4.3235796787043,0.246236565907345,1.33608894484754,0.01,58,56,14.5,5.1185,3.132,36,29,366,0,180,,4,176,2
57,PCR,NH,4.32909536361971,0.243919951330812,1.34996581536436,0.01,4,4,1,0.353,0.216,0,0,371,0,200,,0,200,0
58,PCR,NH,4.27232934368848,0.246386962761282,1.34157884454396,0.01,6,6,1.5,0.5295,0.324,0,0,383,0,188,,0,188,0
59,PCR,NH,4.37445105830678,0.240875313994746,1.35105329264038,0.01,48,48,12,4.236,2.592,25,25,371,0,185,,3,182,0
60,PCR,NH,4.31982017864593,0.244268578317436,1.3412300905879,0.01,31,30,7.75,2.73575,1.674,9,7,377,0,199,,1,198,1
61,PCR,NH,4.27740629680944,0.247215620226232,1.35203142756905,0.01,55,53,13.75,4.85375,2.97,43,39,357,0,191,,5,186,2
62,PCR,NH,4.31488685678313,0.244460152008216,1.35656944465118,0.01,31,31,7.75,2.73575,1.674,20,20,355,0,179,,2,177,0
63,PCR,NH,4.08560464348792,0.257701971266654,1.35263510874201,0.01,4,4,1,0.353,0.216,0,0,285,0,163,,0,163,0
64,PCR,NH,4.27525057215474,0.246097906082811,1.34592843031958,0.01,7,7,1.75,0.61775,0.378,0,0,359,0,172,,0,172,0
65,PCR,NH,4.35360660873132,0.24085264703755,1.34789984850075,0.01,38,37,9.5,3.3535,2.052,20,17,386,0,192,,2,190,1
66,PCR,NH,4.36309335623351,0.2408086103396,1.35492260793021,0.01,42,40,10.5,3.7065,2.268,21,14,298,0,162,,3,159,2
67,PCR,NH,4.23517701786961,0.252168696438401,1.35040894279966,0.01,46,44,11.5,4.0595,2.484,35,35,312,0,172,,5,167,2
68,PCR,NH,4.21291345407735,0.250543589071252,1.33860532016549,0.01,42,40,10.5,3.7065,2.268,33,32,348,0,166,,5,161,2
69,PCR,NH,4.28421841644415,0.245736740094729,1.3326693721383,0.01,60,59,15,5.295,3.24,48,48,323,0,174,,6,168,1
70,PCR,NH,4.23209689210381,0.250000155603657,1.33264465097356,0.01,47,41,11.75,4.14775,2.538,84,72,338,0,200,,11,189,6
71,PCR,NH,4.26587101463551,0.246927320087539,1.36276507997323,0.01,8,8,2,0.706,0.432,0,0,348,0,181,,0,181,0
72,PCR,NH,4.2859671372178,0.245952345875559,1.34072908542654,0.01,47,43,11.75,4.14775,2.538,74,68,371,0,167,,8,159,4
73,PCR,NH,4.39999576013554,0.23991022239027,1.33709565997262,0.01,4,4,1,0.353,0.216,0,0,386,0,183,,0,183,0
74,PCR,NH,4.23884695784678,0.247000226749195,1.34323716921787,0.01,70,68,17.5,6.1775,3.78,64,58,376,0,189,,8,181,2
75,PCR,NH,4.30160692909336,0.245789907349664,1.36150570694233,0.01,51,50,12.75,4.50075,2.754,61,59,329,0,166,,7,159,1
76,PCR,NH,4.21859692275976,0.251680936305806,1.33890575125196,0.01,34,33,8.5,3.0005,1.836,13,12,423,0,197,,3,194,1
77,PCR,NH,4.49421470621923,0.233033104637935,1.36208791921819,0.01,46,44,11.5,4.0595,2.484,63,63,302,0,146,,8,138,2
78,PCR,NH,4.2031306683404,0.252657691109632,1.3435886001906,0.01,36,36,9,3.177,1.944,15,15,347,0,162,,2,160,0
79,PCR,NH,4.29740738911683,0.243244103418634,1.34765278441776,0.01,42,42,10.5,3.7065,2.268,19,19,412,0,192,,4,188,0
80,PCR,NH,4.40557938836017,0.238224450430036,1.34956434674579,0.01,7,7,1.75,0.61775,0.378,0,0,364,0,187,,1,186,0
81,PCR,NH,4.4535444618318,0.236976087410959,1.34264658860687,0.01,69,68,17.25,6.08925,3.726,65,65,368,0,177,,7,170,1
