rep,test.strategy,location,infectious_period,gamma,R0,prop.testing,infections,missed.infections,hospitalizations,ICU,deaths,days.quarantine,days.false.quarantine,time.waiting,n.reflexes,n.tests,n.alt.tests,positive.tests,negative.tests,caught.infs
1,none,NH,4.18719537854886,0.251933885484038,1.35126343987914,0,46,46,11.5,4.0595,2.484,0,0,0,0,0,,0,0,0
2,none,NH,4.53994750450688,0.233155171733249,1.34802865740327,0,59,59,14.75,5.20675,3.186,0,0,0,0,0,,0,0,0
3,none,NH,4.25958124311908,0.248476573377078,1.34094419484603,0,49,49,12.25,4.32425,2.646,0,0,0,0,0,,0,0,0
4,none,NH,4.15683201567205,0.254857736449722,1.35016026892377,0,67,67,16.75,5.91275,3.618,0,0,0,0,0,,0,0,0
5,none,NH,4.19042213433929,0.255413319372675,1.35323387264933,0,50,50,12.5,4.4125,2.7,0,0,0,0,0,,0,0,0
6,none,NH,4.28776739863587,0.246264125846194,1.3634790211501,0,68,68,17,6.001,3.672,0,0,0,0,0,,0,0,0
7,none,NH,4.31082297118916,0.243834103760388,1.35966592209879,0,16,16,4,1.412,0.864,0,0,0,0,0,,0,0,0
8,none,NH,4.28676662893579,0.247106693785983,1.35134779241969,0,54,54,13.5,4.7655,2.916,0,0,0,0,0,,0,0,0
9,none,NH,4.20974976235383,0.25114857419272,1.34221679736805,0,64,64,16,5.648,3.456,0,0,0,0,0,,0,0,0
10,none,NH,4.24719564841996,0.247959359777167,1.35020365226313,0,56,56,14,4.942,3.024,0,0,0,0,0,,0,0,0
11,none,NH,4.35081579828091,0.242083758617624,1.34791642615138,0,21,21,5.25,1.85325,1.134,0,0,0,0,0,,0,0,0
12,none,NH,4.23837993679762,0.248982553683407,1.34814528279873,0,42,42,10.5,3.7065,2.268,0,0,0,0,0,,0,0,0
13,none,NH,4.26161849854911,0.249698810400737,1.34315452124453,0,9,9,2.25,0.79425,0.486,0,0,0,0,0,,0,0,0
14,none,NH,4.29227922359334,0.246066542987954,1.36039980252592,0,18,18,4.5,1.5885,0.972,0,0,0,0,0,,0,0,0
15,none,NH,4.33976805381348,0.243075530203425,1.35840258883856,0,81,81,20.25,7.14825,4.374,0,0,0,0,0,,0,0,0
16,none,NH,4.22601163034779,0.251341185830871,1.34818380125937,0,25,25,6.25,2.20625,1.35,0,0,0,0,0,,0,0,0
17,none,NH,4.35716906889701,0.242493593791021,1.34325303799049,0,15,15,3.75,1.32375,0.81,0,0,0,0,0,,0,0,0
18,none,NH,4.26729508836219,0.246611927767153,1.35691956803733,0,65,65,16.25,5.73625,3.51,0,0,0,0,0,,0,0,0
19,none,NH,4.28090624536,0.246527384037294,1.34865906661754,0,3,3,0.75,0.26475,0.162,0,0,0,0,0,,0,0,0
20,none,NH,4.24235250869821,0.249546324484543,1.35752164110205,0,76,76,19,6.707,4.104,0,0,0,0,0,,0,0,0
