rep,test.strategy,location,infectious_period,gamma,R0,prop.testing,infections,missed.infections,hospitalizations,ICU,deaths,days.quarantine,days.false.quarantine,time.waiting,n.reflexes,n.tests,n.alt.tests,positive.tests,negative.tests,caught.infs
1,PCR,dorm,4.31791090571251,0.244503383436637,1.35202539484083,0.01,1552,1488,60.528,14.405664,0.1552,1389,1274,11352,0,5709,,159,5550,64
2,PCR,dorm,4.29075292442684,0.246698189965819,1.35034550039073,0.01,1637,1571,63.843,15.194634,0.1637,1590,1480,11303,0,5743,,170,5573,66
3,PCR,dorm,4.28373859072194,0.246824872211639,1.34854750234456,0.01,1535,1462,59.865,14.24787,0.1535,1324,1177,11297,0,5763,,166,5597,73
4,PCR,dorm,4.3009683192213,0.24575966006058,1.34925889212436,0.01,1489,1436,58.071,13.820898,0.1489,1279,1169,11144,0,5651,,159,5492,53
5,PCR,dorm,4.30256844489566,0.245562233063975,1.35081286889783,0.01,1691,1623,65.949,15.695862,0.1691,1313,1180,11288,0,5755,,159,5596,68
6,PCR,dorm,4.31634799087167,0.244965191808515,1.34958274252615,0.01,1607,1540,62.673,14.916174,0.1607,1318,1198,10758,0,5691,,161,5530,67
7,PCR,dorm,4.32366363026639,0.244674833360171,1.34992224529709,0.01,1652,1588,64.428,15.333864,0.1652,1435,1305,11072,0,5765,,180,5585,64
8,PCR,dorm,4.2947741134727,0.246484395548155,1.34785446716645,0.01,1722,1638,67.158,15.983604,0.1722,1759,1605,11345,0,5639,,201,5438,84
9,PCR,dorm,4.31033127465788,0.245272185279892,1.35093070219326,0.01,1722,1657,67.158,15.983604,0.1722,1385,1263,10829,0,5637,,168,5469,65
10,PCR,dorm,4.29367588542264,0.246271103083261,1.35183767165031,0.01,1654,1579,64.506,15.352428,0.1654,1535,1392,11146,0,5822,,185,5637,75
11,PCR,dorm,4.32747154151067,0.244117153931835,1.35048443138012,0.01,1466,1417,57.174,13.607412,0.1466,1274,1194,11382,0,5749,,147,5602,49
12,PCR,dorm,4.32186216051554,0.244835912871291,1.34955106132957,0.01,1685,1620,65.715,15.64017,0.1685,1565,1442,11661,0,5830,,190,5640,65
13,PCR,dorm,4.28670898711677,0.24665844907613,1.3495177212611,0.01,1726,1660,67.314,16.020732,0.1726,1342,1214,11399,0,5744,,171,5573,66
14,PCR,dorm,4.29284130306734,0.246285501762422,1.35092452569896,0.01,1686,1608,65.754,15.649452,0.1686,1719,1575,11285,0,5599,,190,5409,78
