rep,test.strategy,location,infectious_period,gamma,R0,prop.testing,infections,missed.infections,hospitalizations,ICU,deaths,days.quarantine,days.false.quarantine,time.waiting,n.reflexes,n.tests,n.alt.tests,positive.tests,negative.tests,caught.infs
1,none,dorm,4.31150341224115,0.244904187413849,1.34808544219068,0,1799,1799,70.161,16.698318,0.1799,0,0,0,0,0,,0,0,0
2,none,dorm,4.29491296544704,0.246193586409812,1.3503779844357,0,1648,1648,64.272,15.296736,0.1648,0,0,0,0,0,,0,0,0
3,none,dorm,4.31126637624861,0.245140099107888,1.3488640003254,0,1715,1715,66.885,15.91863,0.1715,0,0,0,0,0,,0,0,0
4,none,dorm,4.28559116800483,0.247075791018908,1.3498344642835,0,1754,1754,68.406,16.280628,0.1754,0,0,0,0,0,,0,0,0
5,none,dorm,4.31544326158474,0.245135018094405,1.34906400255413,0,1690,1690,65.91,15.68658,0.169,0,0,0,0,0,,0,0,0
6,none,dorm,4.33824601375227,0.243237484260076,1.34802934484394,0,1747,1747,68.133,16.215654,0.1747,0,0,0,0,0,,0,0,0
7,none,dorm,4.3005298248435,0.245794291361824,1.34909033477599,0,1760,1760,68.64,16.33632,0.176,0,0,0,0,0,,0,0,0
8,none,dorm,4.30446547724846,0.245702234155624,1.34916419901326,0,1679,1679,65.481,15.584478,0.1679,0,0,0,0,0,,0,0,0
9,none,dorm,4.31618524115107,0.244828737861876,1.34742151283896,0,1756,1756,68.484,16.299192,0.1756,0,0,0,0,0,,0,0,0
10,none,dorm,4.30947124835469,0.245333216444038,1.35202312581203,0,1638,1638,63.882,15.203916,0.1638,0,0,0,0,0,,0,0,0
11,none,dorm,4.26221629524397,0.248106258000422,1.3522432513488,0,1771,1771,69.069,16.438422,0.1771,0,0,0,0,0,,0,0,0
12,none,dorm,4.31804676757904,0.245149624244528,1.35073456844765,0,1671,1671,65.169,15.510222,0.1671,0,0,0,0,0,,0,0,0
13,none,dorm,4.32335036556148,0.244573567324207,1.34974481982246,0,1698,1698,66.222,15.760836,0.1698,0,0,0,0,0,,0,0,0
14,none,dorm,4.26617217683882,0.248006117011009,1.35199414214266,0,1571,1571,61.269,14.582022,0.1571,0,0,0,0,0,,0,0,0
15,none,dorm,4.29301111802981,0.246301449059488,1.35038232058389,0,1648,1648,64.272,15.296736,0.1648,0,0,0,0,0,,0,0,0
16,none,dorm,4.32166138900148,0.244533842642059,1.35034358566631,0,1623,1623,63.297,15.064686,0.1623,0,0,0,0,0,,0,0,0
17,none,dorm,4.29493319270135,0.246469734307406,1.34870317656491,0,1698,1698,66.222,15.760836,0.1698,0,0,0,0,0,,0,0,0
18,none,dorm,4.31051177666903,0.245538345230366,1.34993356835133,0,1725,1725,67.275,16.01145,0.1725,0,0,0,0,0,,0,0,0
19,none,dorm,4.28114779427033,0.247089719186424,1.35073720740332,0,1644,1644,64.116,15.259608,0.1644,0,0,0,0,0,,0,0,0
20,none,dorm,4.27128102033812,0.247708136590805,1.35123925938943,0,1708,1708,66.612,15.853656,0.1708,0,0,0,0,0,,0,0,0
21,none,dorm,4.29714492876522,0.245724017068195,1.35005445942496,0,1590,1590,62.01,14.75838,0.159,0,0,0,0,0,,0,0,0
22,none,dorm,4.33839993418045,0.243920278230323,1.34885240294813,0,1694,1694,66.066,15.723708,0.1694,0,0,0,0,0,,0,0,0
23,none,dorm,4.30430836245384,0.245994028385523,1.34948180940129,0,1594,1594,62.166,14.795508,0.1594,0,0,0,0,0,,0,0,0
24,none,dorm,4.30701473851789,0.24577673542581,1.3495787826896,0,1707,1707,66.573,15.844374,0.1707,0,0,0,0,0,,0,0,0
25,none,dorm,4.31764113189834,0.245126811837003,1.35090976055159,0,1806,1806,70.434,16.763292,0.1806,0,0,0,0,0,,0,0,0
26,none,dorm,4.2883484074135,0.246604436050933,1.35089995260417,0,1629,1629,63.531,15.120378,0.1629,0,0,0,0,0,,0,0,0
27,none,dorm,4.30519534084751,0.245696308319479,1.35237180558548,0,1616,1616,63.024,14.999712,0.1616,0,0,0,0,0,,0,0,0
28,none,dorm,4.30744990724679,0.245668834010423,1.34974164279247,0,1630,1630,63.57,15.12966,0.163,0,0,0,0,0,,0,0,0
29,none,dorm,4.2940927178532,0.24621200598846,1.35022243384647,0,1643,1643,64.077,15.250326,0.1643,0,0,0,0,0,,0,0,0
30,none,dorm,4.29932435707553,0.246008564089697,1.34827821357894,0,1662,1662,64.818,15.426684,0.1662,0,0,0,0,0,,0,0,0
31,none,dorm,4.27622569772044,0.247118563300595,1.35015712748993,0,1731,1731,67.509,16.067142,0.1731,0,0,0,0,0,,0,0,0
32,none,dorm,4.29180508270675,0.246070603406619,1.35000578650863,0,1606,1606,62.634,14.906892,0.1606,0,0,0,0,0,,0,0,0
33,none,dorm,4.31147423729608,0.245360927577458,1.34885179845767,0,1681,1681,65.559,15.603042,0.1681,0,0,0,0,0,,0,0,0
34,none,dorm,4.29721411459547,0.246248577007189,1.35108696742527,0,1659,1659,64.701,15.398838,0.1659,0,0,0,0,0,,0,0,0
35,none,dorm,4.29058996650807,0.246170219520939,1.35222306571382,0,1767,1767,68.913,16.401294,0.1767,0,0,0,0,0,,0,0,0
36,none,dorm,4.30442625994868,0.245695343887199,1.35189532801828,0,1685,1685,65.715,15.64017,0.1685,0,0,0,0,0,,0,0,0
37,none,dorm,4.28888524105429,0.246604674600543,1.34936581541713,0,1634,1634,63.726,15.166788,0.1634,0,0,0,0,0,,0,0,0
38,none,dorm,4.3078453851336,0.24551085167163,1.35237113533739,0,1709,1709,66.651,15.862938,0.1709,0,0,0,0,0,,0,0,0
39,none,dorm,4.29720624565477,0.246094152022699,1.35071509220586,0,1610,1610,62.79,14.94402,0.161,0,0,0,0,0,,0,0,0
40,none,dorm,4.30057620224182,0.245741213984262,1.35061358134331,0,1888,1888,73.632,17.524416,0.1888,0,0,0,0,0,,0,0,0
41,none,dorm,4.31563621270325,0.245240668341345,1.34841701959765,0,1677,1677,65.403,15.565914,0.1677,0,0,0,0,0,,0,0,0
42,none,dorm,4.30127182021818,0.245628948087992,1.3499723590414,0,1705,1705,66.495,15.82581,0.1705,0,0,0,0,0,,0,0,0
43,none,dorm,4.31797005016966,0.244615168323298,1.34843178569681,0,1881,1881,73.359,17.459442,0.1881,0,0,0,0,0,,0,0,0
44,none,dorm,4.31403234125548,0.245183580607331,1.35260584389476,0,1744,1744,68.016,16.187808,0.1744,0,0,0,0,0,,0,0,0
45,none,dorm,4.32023136121657,0.244901418719094,1.35155924688107,0,1580,1580,61.62,14.66556,0.158,0,0,0,0,0,,0,0,0
46,none,dorm,4.29076179330827,0.246552987036426,1.34911741383886,0,1762,1762,68.718,16.354884,0.1762,0,0,0,0,0,,0,0,0
47,none,dorm,4.31132201270484,0.245280402329302,1.3463933297425,0,1677,1677,65.403,15.565914,0.1677,0,0,0,0,0,,0,0,0
48,none,dorm,4.29928867366855,0.246089667352542,1.35155435582441,0,1627,1627,63.453,15.101814,0.1627,0,0,0,0,0,,0,0,0
49,none,dorm,4.33328108140854,0.243639293410011,1.35101844064523,0,1676,1676,65.364,15.556632,0.1676,0,0,0,0,0,,0,0,0
50,none,dorm,4.29666560811977,0.24593496633386,1.35091327573969,0,1775,1775,69.225,16.47555,0.1775,0,0,0,0,0,,0,0,0
51,none,dorm,4.29136547926748,0.246584770257237,1.35260745703076,0,1695,1695,66.105,15.73299,0.1695,0,0,0,0,0,,0,0,0
52,none,dorm,4.33703991014698,0.243653621305115,1.35168909590294,0,1655,1655,64.545,15.36171,0.1655,0,0,0,0,0,,0,0,0
53,none,dorm,4.29495813092829,0.246212141385444,1.35008993457892,0,1776,1776,69.264,16.484832,0.1776,0,0,0,0,0,,0,0,0
54,none,dorm,4.29831776640688,0.246536310797996,1.35005159575951,0,1637,1637,63.843,15.194634,0.1637,0,0,0,0,0,,0,0,0
55,none,dorm,4.27676511812521,0.247205875373717,1.34798045134693,0,1661,1661,64.779,15.417402,0.1661,0,0,0,0,0,,0,0,0
56,none,dorm,4.31026595626161,0.244994866727038,1.34947386425778,0,1696,1696,66.144,15.742272,0.1696,0,0,0,0,0,,0,0,0
57,none,dorm,4.28679600095529,0.246338682458297,1.3506817805344,0,1726,1726,67.314,16.020732,0.1726,0,0,0,0,0,,0,0,0
58,none,dorm,4.31683273928485,0.24449850946788,1.35176226483942,0,1824,1824,71.136,16.930368,0.1824,0,0,0,0,0,,0,0,0
59,none,dorm,4.32276428436321,0.24431208244434,1.34868570637384,0,1680,1680,65.52,15.59376,0.168,0,0,0,0,0,,0,0,0
60,none,dorm,4.31239356825527,0.245175812752291,1.35193079575406,0,1665,1665,64.935,15.45453,0.1665,0,0,0,0,0,,0,0,0
61,none,dorm,4.27589437599868,0.24716064025602,1.34977037585968,0,1699,1699,66.261,15.770118,0.1699,0,0,0,0,0,,0,0,0
62,none,dorm,4.2866912697743,0.247101947883261,1.35358053374776,0,1824,1824,71.136,16.930368,0.1824,0,0,0,0,0,,0,0,0
63,none,dorm,4.3249751607212,0.244675935613272,1.34668372290903,0,1826,1826,71.214,16.948932,0.1826,0,0,0,0,0,,0,0,0
64,none,dorm,4.30963486297121,0.245233225095219,1.34853611985663,0,1651,1651,64.389,15.324582,0.1651,0,0,0,0,0,,0,0,0
65,none,dorm,4.2626024984153,0.247944610751719,1.35251617666953,0,1775,1775,69.225,16.47555,0.1775,0,0,0,0,0,,0,0,0
66,none,dorm,4.29714466435495,0.246268863612025,1.34957209993236,0,1725,1725,67.275,16.01145,0.1725,0,0,0,0,0,,0,0,0
67,none,dorm,4.28489064536323,0.24696910240438,1.35035019711975,0,1850,1850,72.15,17.1717,0.185,0,0,0,0,0,,0,0,0
68,none,dorm,4.31573096919404,0.244745119061071,1.35145598464614,0,1674,1674,65.286,15.538068,0.1674,0,0,0,0,0,,0,0,0
69,none,dorm,4.31030220048858,0.245393081572705,1.34885335705363,0,1642,1642,64.038,15.241044,0.1642,0,0,0,0,0,,0,0,0
70,none,dorm,4.29812998019967,0.2462522124475,1.35027043234552,0,1830,1830,71.37,16.98606,0.183,0,0,0,0,0,,0,0,0
71,none,dorm,4.29634898698484,0.245910213940637,1.34989624218523,0,1703,1703,66.417,15.807246,0.1703,0,0,0,0,0,,0,0,0
72,none,dorm,4.28053565340114,0.247100299292536,1.34751072263797,0,1737,1737,67.743,16.122834,0.1737,0,0,0,0,0,,0,0,0
73,none,dorm,4.31279833737387,0.245223458657354,1.35034469329579,0,1684,1684,65.676,15.630888,0.1684,0,0,0,0,0,,0,0,0
74,none,dorm,4.29436931895805,0.246656804354749,1.35084901121347,0,1716,1716,66.924,15.927912,0.1716,0,0,0,0,0,,0,0,0
75,none,dorm,4.296530229913,0.24618635568713,1.34972484812928,0,1735,1735,67.665,16.10427,0.1735,0,0,0,0,0,,0,0,0
76,none,dorm,4.28727648322881,0.246245174797948,1.35158781143373,0,1769,1769,68.991,16.419858,0.1769,0,0,0,0,0,,0,0,0
77,none,dorm,4.28195279809849,0.246999144366183,1.3482215509593,0,1778,1778,69.342,16.503396,0.1778,0,0,0,0,0,,0,0,0
