rep,test.strategy,location,infectious_period,gamma,R0,prop.testing,infections,missed.infections,hospitalizations,ICU,deaths,days.quarantine,days.false.quarantine,time.waiting,n.reflexes,n.tests,n.alt.tests,positive.tests,negative.tests,caught.infs
1,PCR,dorm,4.3100875455057,0.24561844922225,1.35077181583681,0.01,1633,1573,63.687,15.157506,0.1633,1849,1750,11098,0,5674,,161,5513,60
2,PCR,dorm,4.28802859387862,0.246822450886323,1.35230082613631,0.01,1372,1321,53.508,12.734904,0.1372,1625,1508,11314,0,5741,,145,5596,51
3,PCR,dorm,4.31659401606272,0.245034242505913,1.35026551936039,0.01,1506,1430,58.734,13.978692,0.1506,1890,1753,11179,0,5770,,160,5610,76
4,PCR,dorm,4.29368681933468,0.246341320056077,1.35002124173899,0.01,1629,1556,63.531,15.120378,0.1629,1929,1775,10662,0,5714,,174,5540,73
5,PCR,dorm,4.32324931210764,0.244694871704976,1.35017687677029,0.01,1757,1690,68.523,16.308474,0.1757,2295,2180,11357,0,5761,,195,5566,67
6,PCR,dorm,4.32723719118864,0.244197364742968,1.35024234382575,0.01,1756,1688,68.484,16.299192,0.1756,2309,2149,11189,0,5833,,198,5635,68
7,PCR,dorm,4.30777697392747,0.245653692424596,1.3477807079354,0.01,1617,1550,63.063,15.008994,0.1617,1886,1740,11110,0,5766,,165,5601,67
8,PCR,dorm,4.29762706417623,0.24615805438293,1.35137053530484,0.01,1561,1491,60.879,14.489202,0.1561,2131,1975,11083,0,5650,,187,5463,70
9,PCR,dorm,4.29841606543878,0.246110826790022,1.35013024601961,0.01,1624,1557,63.336,15.073968,0.1624,1988,1890,11498,0,5773,,174,5599,67
10,PCR,dorm,4.28785504946227,0.246669117651377,1.34984443398186,0.01,1574,1512,61.386,14.609868,0.1574,1872,1738,11396,0,5792,,167,5625,62
11,PCR,dorm,4.31026197526474,0.245658914924363,1.35140386778826,0.01,1718,1640,67.002,15.946476,0.1718,2330,2180,11483,0,5852,,204,5648,78
12,PCR,dorm,4.31466292052168,0.24474606985654,1.34814140669006,0.01,1682,1599,65.598,15.612324,0.1682,2283,2102,11172,0,5789,,201,5588,83
