rep,test.strategy,location,infectious_period,gamma,R0,prop.testing,infections,missed.infections,hospitalizations,ICU,deaths,days.quarantine,days.false.quarantine,time.waiting,n.reflexes,n.tests,n.alt.tests,positive.tests,negative.tests,caught.infs
1,none,dorm,4.30746392343103,0.245636629354156,1.34938729400498,0,1700,1700,66.3,15.7794,0.17,0,0,0,0,0,,0,0,0
2,none,dorm,4.30158743589264,0.245789396257682,1.34757018002954,0,1833,1833,71.487,17.013906,0.1833,0,0,0,0,0,,0,0,0
3,none,dorm,4.28845455372752,0.246795430365253,1.35151795653349,0,1631,1631,63.609,15.138942,0.1631,0,0,0,0,0,,0,0,0
4,none,dorm,4.3235116631415,0.244544938655669,1.35095226002642,0,1720,1720,67.08,15.96504,0.172,0,0,0,0,0,,0,0,0
5,none,dorm,4.3060779418047,0.245690037941579,1.35129287057869,0,1719,1719,67.041,15.955758,0.1719,0,0,0,0,0,,0,0,0
6,none,dorm,4.30194507777416,0.245973177137677,1.35228051900108,0,1726,1726,67.314,16.020732,0.1726,0,0,0,0,0,,0,0,0
7,none,dorm,4.29508605067487,0.246372710562392,1.34782204945603,0,1702,1702,66.378,15.797964,0.1702,0,0,0,0,0,,0,0,0
8,none,dorm,4.29895888639945,0.24618181091302,1.35155859250923,0,1741,1741,67.899,16.159962,0.1741,0,0,0,0,0,,0,0,0
9,none,dorm,4.28762317309273,0.246689296626312,1.34997705052006,0,1711,1711,66.729,15.881502,0.1711,0,0,0,0,0,,0,0,0
10,none,dorm,4.29092875444543,0.246352755603696,1.34941257576656,0,1682,1682,65.598,15.612324,0.1682,0,0,0,0,0,,0,0,0
11,none,dorm,4.32046164615309,0.244507751465014,1.35009538824,0,1757,1757,68.523,16.308474,0.1757,0,0,0,0,0,,0,0,0
12,none,dorm,4.32398008011973,0.244354882266001,1.34556576048359,0,1611,1611,62.829,14.953302,0.1611,0,0,0,0,0,,0,0,0
13,none,dorm,4.30054220547336,0.246030170363044,1.352079924021,0,1621,1621,63.219,15.046122,0.1621,0,0,0,0,0,,0,0,0
14,none,dorm,4.31609318947502,0.244728782348652,1.34948076941836,0,1754,1754,68.406,16.280628,0.1754,0,0,0,0,0,,0,0,0
15,none,dorm,4.27867554475877,0.247213474778775,1.35003436557108,0,1735,1735,67.665,16.10427,0.1735,0,0,0,0,0,,0,0,0
16,none,dorm,4.3196015201246,0.24470938882297,1.34937742511895,0,1776,1776,69.264,16.484832,0.1776,0,0,0,0,0,,0,0,0
17,none,dorm,4.27733783837838,0.247351188011162,1.34686301554999,0,1733,1733,67.587,16.085706,0.1733,0,0,0,0,0,,0,0,0
18,none,dorm,4.28698138032666,0.246428457696062,1.34907434709113,0,1780,1780,69.42,16.52196,0.178,0,0,0,0,0,,0,0,0
19,none,dorm,4.3165062087456,0.245023282710043,1.3499715157851,0,1656,1656,64.584,15.370992,0.1656,0,0,0,0,0,,0,0,0
20,none,dorm,4.28892841042751,0.246765082416302,1.34977316700414,0,1837,1837,71.643,17.051034,0.1837,0,0,0,0,0,,0,0,0
21,none,dorm,4.33034089895347,0.24430464266381,1.35027783849937,0,1822,1822,71.058,16.911804,0.1822,0,0,0,0,0,,0,0,0
22,none,dorm,4.27622047869697,0.247066397095448,1.34933933173222,0,1688,1688,65.832,15.668016,0.1688,0,0,0,0,0,,0,0,0
23,none,dorm,4.34481076638815,0.243317794479703,1.35099361667104,0,1568,1568,61.152,14.554176,0.1568,0,0,0,0,0,,0,0,0
24,none,dorm,4.29735616678875,0.246078418672396,1.35108693414079,0,1679,1679,65.481,15.584478,0.1679,0,0,0,0,0,,0,0,0
25,none,dorm,4.27279013677129,0.247165899534079,1.34975097139253,0,1712,1712,66.768,15.890784,0.1712,0,0,0,0,0,,0,0,0
26,none,dorm,4.28423932436743,0.246729264442398,1.34789501591774,0,1864,1864,72.696,17.301648,0.1864,0,0,0,0,0,,0,0,0
27,none,dorm,4.27539675143281,0.247519907621213,1.34912007978656,0,1839,1839,71.721,17.069598,0.1839,0,0,0,0,0,,0,0,0
28,none,dorm,4.33687011541215,0.243795381967794,1.35227911992577,0,1617,1617,63.063,15.008994,0.1617,0,0,0,0,0,,0,0,0
29,none,dorm,4.32137454817116,0.244730956975778,1.34869703200486,0,1671,1671,65.169,15.510222,0.1671,0,0,0,0,0,,0,0,0
30,none,dorm,4.30599806149455,0.245546085364013,1.3484395963623,0,1701,1701,66.339,15.788682,0.1701,0,0,0,0,0,,0,0,0
31,none,dorm,4.30061429226977,0.246056014680776,1.34877767608599,0,1778,1778,69.342,16.503396,0.1778,0,0,0,0,0,,0,0,0
32,none,dorm,4.28733404937984,0.24655457717344,1.35276280216815,0,1662,1662,64.818,15.426684,0.1662,0,0,0,0,0,,0,0,0
33,none,dorm,4.27797510688204,0.247214016114802,1.35075278985019,0,1755,1755,68.445,16.28991,0.1755,0,0,0,0,0,,0,0,0
34,none,dorm,4.31744846437555,0.244799687324406,1.34671354192855,0,1651,1651,64.389,15.324582,0.1651,0,0,0,0,0,,0,0,0
35,none,dorm,4.27966242915129,0.247189810026959,1.34904412091377,0,1733,1733,67.587,16.085706,0.1733,0,0,0,0,0,,0,0,0
36,none,dorm,4.30537595636273,0.245679143017757,1.35095059479374,0,1607,1607,62.673,14.916174,0.1607,0,0,0,0,0,,0,0,0
37,none,dorm,4.28233612841437,0.247225131107603,1.3516283904254,0,1755,1755,68.445,16.28991,0.1755,0,0,0,0,0,,0,0,0
38,none,dorm,4.29674968572264,0.246028135547121,1.3504999314412,0,1741,1741,67.899,16.159962,0.1741,0,0,0,0,0,,0,0,0
39,none,dorm,4.28757045389904,0.246610429593387,1.35043468230608,0,1729,1729,67.431,16.048578,0.1729,0,0,0,0,0,,0,0,0
40,none,dorm,4.32041131354675,0.244690428495757,1.35108963014891,0,1722,1722,67.158,15.983604,0.1722,0,0,0,0,0,,0,0,0
41,none,dorm,4.3045082435465,0.244964127922941,1.34929287162423,0,1647,1647,64.233,15.287454,0.1647,0,0,0,0,0,,0,0,0
42,none,dorm,4.30589814571273,0.245597249128962,1.35017601565072,0,1737,1737,67.743,16.122834,0.1737,0,0,0,0,0,,0,0,0
43,none,dorm,4.31240322959875,0.244993392472636,1.35254804880662,0,1685,1685,65.715,15.64017,0.1685,0,0,0,0,0,,0,0,0
44,none,dorm,4.30745706973101,0.245362152460059,1.34847635674042,0,1716,1716,66.924,15.927912,0.1716,0,0,0,0,0,,0,0,0
45,none,dorm,4.29433707823294,0.246173312898878,1.3504092438841,0,1705,1705,66.495,15.82581,0.1705,0,0,0,0,0,,0,0,0
46,none,dorm,4.29803975695234,0.2459182607867,1.35104434474981,0,1654,1654,64.506,15.352428,0.1654,0,0,0,0,0,,0,0,0
47,none,dorm,4.3128985795451,0.245091396367608,1.35077334858071,0,1656,1656,64.584,15.370992,0.1656,0,0,0,0,0,,0,0,0
