rep,test.strategy,location,infectious_period,gamma,R0,prop.testing,infections,missed.infections,hospitalizations,ICU,deaths,days.quarantine,days.false.quarantine,time.waiting,n.reflexes,n.tests,n.alt.tests,positive.tests,negative.tests,caught.infs
1,PCR,dorm,4.30358194299048,0.245139308225425,1.35146851508599,0.05,951,774,37.089,8.827182,0.0951,4735,4384,52078,0,28511,,476,28035,177
2,PCR,dorm,4.28644487385535,0.246709948812664,1.34993877492581,0.05,1297,1054,50.583,12.038754,0.1297,6475,6009,51383,0,28672,,641,28031,243
3,PCR,dorm,4.30481600994821,0.245901605449836,1.34820792556585,0.05,1083,881,42.237,10.052406,0.1083,5037,4697,51678,0,29015,,505,28510,201
4,PCR,dorm,4.32194805597405,0.244401671037998,1.35061725510471,0.05,1170,960,45.63,10.85994,0.117,5299,4857,52283,0,28690,,523,28167,210
5,PCR,dorm,4.30444416042624,0.245940158539581,1.35180228025892,0.05,1393,1131,54.327,12.929826,0.1393,7319,6822,51556,0,28611,,723,27888,262
6,PCR,dorm,4.30391656443407,0.245741333038309,1.35023529476595,0.05,934,745,36.426,8.669388,0.0934,4997,4653,52158,0,28579,,497,28082,189
7,PCR,dorm,4.32094795465323,0.244783740849892,1.34800755859936,0.05,1181,970,46.059,10.962042,0.1181,5341,4951,51549,0,28650,,541,28109,211
8,PCR,dorm,4.30478189793912,0.245299912694284,1.35160600708822,0.05,1230,1017,47.97,11.41686,0.123,6156,5764,51910,0,28729,,607,28122,213
9,PCR,dorm,4.33743927944771,0.243406362722546,1.34948232202494,0.05,1258,1026,49.062,11.676756,0.1258,6498,6081,51861,0,28800,,654,28146,232
10,PCR,dorm,4.30428062664787,0.246271905648335,1.34792510431499,0.05,1273,1069,49.647,11.815986,0.1273,5615,5235,52108,0,28526,,559,27967,204
11,PCR,dorm,4.30253878109451,0.245503576329708,1.35372702267917,0.05,1442,1192,56.238,13.384644,0.1442,6916,6436,51562,0,28730,,692,28038,250
12,PCR,dorm,4.27862608583513,0.24722173597775,1.35070712165774,0.05,1416,1164,55.224,13.143312,0.1416,6751,6305,51811,0,28699,,677,28022,252
13,PCR,dorm,4.30788015531889,0.245154750708468,1.34798507123436,0.05,1351,1114,52.689,12.539982,0.1351,6355,5873,51360,0,28654,,635,28019,237
14,PCR,dorm,4.31172285367565,0.244841379558223,1.3498103222753,0.05,1341,1090,52.299,12.447162,0.1341,6331,5823,51970,0,28795,,645,28150,251
15,PCR,dorm,4.28184126218861,0.24735244296234,1.35016058676386,0.05,954,772,37.206,8.855028,0.0954,4384,4041,52123,0,28762,,437,28325,174
16,PCR,dorm,4.31839962088865,0.245193935966463,1.35083579375901,0.05,1042,848,40.638,9.671844,0.1042,5489,5095,51955,0,28719,,553,28166,194
17,PCR,dorm,4.30716694048777,0.245468073949943,1.3496742135617,0.05,1194,991,46.566,11.082708,0.1194,6075,5703,51719,0,28882,,614,28268,203
18,PCR,dorm,4.33319069932998,0.243810872753666,1.35020080325897,0.05,1241,1028,48.399,11.518962,0.1241,5943,5565,52366,0,28791,,590,28201,213
19,PCR,dorm,4.32596164461998,0.244200749052356,1.34947365586364,0.05,1135,932,44.265,10.53507,0.1135,5744,5357,51995,0,28579,,569,28010,203
20,PCR,dorm,4.2983775516127,0.24602396147206,1.35019312548897,0.05,1210,1010,47.19,11.23122,0.121,6130,5760,51531,0,28603,,609,27994,200
21,PCR,dorm,4.31390573034716,0.245160258522799,1.34924173311614,0.05,1137,920,44.343,10.553634,0.1137,5433,5055,51283,0,28758,,537,28221,217
22,PCR,dorm,4.28581405985222,0.247005827444646,1.35014766579662,0.05,1273,1027,49.647,11.815986,0.1273,6481,6012,50758,0,28368,,638,27730,246
23,PCR,dorm,4.31768956646029,0.245185991162401,1.35079733070015,0.05,1220,999,47.58,11.32404,0.122,5640,5245,51927,0,28503,,562,27941,221
24,PCR,dorm,4.3503983982292,0.242796326754412,1.34919501185116,0.05,959,789,37.401,8.901438,0.0959,4903,4539,51532,0,28352,,475,27877,170
25,PCR,dorm,4.30691876423869,0.245595808341662,1.3545421078485,0.05,1157,955,45.123,10.739274,0.1157,5582,5234,52629,0,28715,,570,28145,202
26,PCR,dorm,4.30038180338265,0.245874020958267,1.35042679317016,0.05,1063,859,41.457,9.866766,0.1063,5231,4825,52195,0,28529,,515,28014,204
27,PCR,dorm,4.3041007994873,0.24515798889216,1.35273196738734,0.05,1124,898,43.836,10.432968,0.1124,5400,4942,51558,0,28561,,546,28015,226
28,PCR,dorm,4.30098188092304,0.246211386190317,1.35212504271793,0.05,886,724,34.554,8.223852,0.0886,4428,4141,52433,0,28864,,447,28417,162
29,PCR,dorm,4.28104260293303,0.246884134015639,1.34915482843239,0.05,1293,1063,50.427,12.001626,0.1293,6259,5827,51860,0,28610,,638,27972,230
30,PCR,dorm,4.28444515199046,0.246591497810608,1.35165780941579,0.05,1260,1016,49.14,11.69532,0.126,6396,5912,50745,0,28308,,644,27664,244
31,PCR,dorm,4.28303768766422,0.246836598504526,1.34745577821725,0.05,1145,940,44.655,10.62789,0.1145,5124,4726,51507,0,28667,,519,28148,205
32,PCR,dorm,4.29209315978113,0.246618742750594,1.35160892704597,0.05,1197,964,46.683,11.110554,0.1197,6350,5916,52248,0,28650,,632,28018,233
33,PCR,dorm,4.28507517528541,0.246589028292886,1.34963651932437,0.05,1328,1081,51.792,12.326496,0.1328,6683,6243,50942,0,28638,,669,27969,247
34,PCR,dorm,4.30879865485304,0.245610098178913,1.34881640660614,0.05,1102,900,42.978,10.228764,0.1102,5438,5044,51904,0,28725,,534,28191,202
35,PCR,dorm,4.28583057497087,0.247049934911441,1.35119761015861,0.05,1223,996,47.697,11.351886,0.1223,6076,5637,51959,0,28674,,602,28072,227
36,PCR,dorm,4.2907401861668,0.246286708359906,1.35029759138902,0.05,1323,1092,51.597,12.280086,0.1323,6537,6095,51089,0,28392,,657,27735,231
37,PCR,dorm,4.33016685742125,0.243991061820455,1.35230102502714,0.05,1168,944,45.552,10.841376,0.1168,5497,5076,51951,0,28665,,563,28102,224
