rep,test.strategy,location,infectious_period,gamma,R0,prop.testing,infections,missed.infections,hospitalizations,ICU,deaths,days.quarantine,days.false.quarantine,time.waiting,n.reflexes,n.tests,n.alt.tests,positive.tests,negative.tests,caught.infs
1,PCR,NH,4.15460798957265,0.255391273410256,1.34818672986245,0.01,67,65,16.75,5.91275,3.618,126,124,367,0,190,,10,180,2
2,PCR,NH,4.25239535998922,0.251110782295269,1.35241699239152,0.01,58,56,14.5,5.1185,3.132,30,25,363,0,185,,3,182,2
3,PCR,NH,4.23893550609119,0.248263867637786,1.35518860123374,0.01,42,39,10.5,3.7065,2.268,41,36,387,0,178,,3,175,3
4,PCR,NH,4.16846621079453,0.25199932554005,1.35596009423901,0.01,71,70,17.75,6.26575,3.834,83,83,367,0,170,,7,163,1
5,PCR,NH,4.28304820574709,0.246823506395148,1.35046675607982,0.01,44,41,11,3.883,2.376,45,41,374,0,176,,4,172,3
6,PCR,NH,4.40885975801174,0.239826131470403,1.36110814728654,0.01,18,18,4.5,1.5885,0.972,14,14,388,0,178,,1,177,0
7,PCR,NH,4.1172605856626,0.255564262444163,1.33737840088094,0.01,63,61,15.75,5.55975,3.402,50,47,310,0,171,,4,167,2
8,PCR,NH,4.3477093797758,0.241934027283213,1.33913859338845,0.01,47,47,11.75,4.14775,2.538,36,36,329,0,179,,3,176,0
9,PCR,NH,4.27751536506579,0.247282049831612,1.33782932247372,0.01,13,11,3.25,1.14725,0.702,38,29,363,0,198,,3,195,2
10,PCR,NH,4.32430771855628,0.242064182851653,1.35632229851891,0.01,52,49,13,4.589,2.808,47,44,352,0,190,,4,186,3
11,PCR,NH,4.42139053849162,0.238722245398436,1.34631017690022,0.01,47,45,11.75,4.14775,2.538,93,91,371,0,174,,7,167,2
12,PCR,NH,4.22587761336541,0.249533383787071,1.35181075314194,0.01,61,60,15.25,5.38325,3.294,78,78,380,0,182,,6,176,1
13,PCR,NH,4.2698565462157,0.24628292055481,1.36323171515585,0.01,48,44,12,4.236,2.592,84,74,315,0,173,,7,166,4
14,PCR,NH,4.36748407605372,0.241996326901495,1.3421603933341,0.01,48,48,12,4.236,2.592,54,54,354,0,172,,4,168,0
15,PCR,NH,4.45681820275161,0.235088430472745,1.35209327292707,0.01,41,37,10.25,3.61825,2.214,91,84,290,0,177,,7,170,4
16,PCR,NH,4.2235805452308,0.250234945921028,1.3525095392611,0.01,78,75,19.5,6.8835,4.212,87,81,351,0,193,,8,185,3
17,PCR,NH,4.35456578420005,0.242126481155194,1.3611909966524,0.01,62,55,15.5,5.4715,3.348,125,115,300,0,163,,11,152,7
18,PCR,NH,4.33200743606655,0.242685836190595,1.35685502470098,0.01,56,55,14,4.942,3.024,44,44,304,0,183,,4,179,1
19,PCR,NH,4.23938048565023,0.250400255677119,1.3531866497759,0.01,15,14,3.75,1.32375,0.81,28,26,324,0,184,,2,182,1
20,PCR,NH,4.1775920875223,0.256339371463697,1.35599667348064,0.01,13,12,3.25,1.14725,0.702,14,12,391,0,177,,1,176,1
21,PCR,NH,4.33643109423274,0.243905089236382,1.33044144986774,0.01,45,43,11.25,3.97125,2.43,85,79,332,0,185,,7,178,2
