rep,test.strategy,location,infectious_period,gamma,R0,prop.testing,infections,missed.infections,hospitalizations,ICU,deaths,days.quarantine,days.false.quarantine,time.waiting,n.reflexes,n.tests,n.alt.tests,positive.tests,negative.tests,caught.infs
334,PCR,NH,4.37613741147037,0.24097097117616,1.34298119484954,0.02,8,7,2,0.706,0.432,38,38,775,0,346,,3,343,1
335,PCR,NH,4.32924456857836,0.244869858991645,1.35522695397889,0.02,53,45,13.25,4.67725,2.862,114,101,575,0,356,,11,345,8
336,PCR,NH,4.29022325136155,0.247028667644721,1.35338661243245,0.02,36,35,9,3.177,1.944,83,80,675,0,379,,7,372,1
337,PCR,NH,4.30227376409013,0.245433596303748,1.34125400685064,0.02,46,43,11.5,4.0595,2.484,84,81,774,0,388,,9,379,3
338,PCR,NH,4.22118545429375,0.251492354724386,1.34407690781362,0.02,42,41,10.5,3.7065,2.268,104,104,760,0,379,,10,369,1
339,PCR,NH,4.34199468662944,0.243432082503633,1.36945663819684,0.02,59,53,14.75,5.20675,3.186,138,125,638,0,374,,12,362,6
340,PCR,NH,4.37550990087543,0.239992051058107,1.35556020924964,0.02,43,40,10.75,3.79475,2.322,93,90,698,0,358,,8,350,3
341,PCR,NH,4.19068249672891,0.253338506255228,1.36893669126422,0.02,59,56,14.75,5.20675,3.186,143,135,745,0,358,,12,346,3
342,PCR,NH,4.25350791496446,0.248585884926472,1.34718303755733,0.02,76,67,19,6.707,4.104,144,123,592,0,323,,12,311,9
343,PCR,NH,4.16721683016997,0.255446990724381,1.34476325979438,0.02,62,54,15.5,5.4715,3.348,182,160,735,0,394,,16,378,8
344,PCR,NH,4.3028461719356,0.247282798863578,1.36882711257278,0.02,25,23,6.25,2.20625,1.35,75,72,613,0,360,,7,353,2
345,PCR,NH,4.34463450417135,0.243838453368585,1.36696655148027,0.02,11,10,2.75,0.97075,0.594,14,12,763,0,367,,1,366,1
346,PCR,NH,4.37691082276109,0.241648101327642,1.34584145042031,0.02,65,59,16.25,5.73625,3.51,128,117,696,0,348,,12,336,6
347,PCR,NH,4.2047397494602,0.25407322787066,1.34310451834002,0.02,33,28,8.25,2.91225,1.782,132,125,763,0,388,,12,376,5
348,PCR,NH,4.22247718353617,0.251069409960917,1.35690020235546,0.02,67,63,16.75,5.91275,3.618,158,153,655,0,355,,16,339,4
349,PCR,NH,4.44227266183058,0.237790658096765,1.34120949238105,0.02,15,14,3.75,1.32375,0.81,26,22,774,0,387,,2,385,1
350,PCR,NH,4.33361491840333,0.241793565685658,1.35017060625371,0.02,33,29,8.25,2.91225,1.782,50,37,613,0,359,,5,354,4
351,PCR,NH,4.40999110545548,0.23867706078847,1.34231288402323,0.02,52,47,13,4.589,2.808,109,100,727,0,371,,10,361,5
352,PCR,NH,4.23932477887582,0.247884354916237,1.34427974417732,0.02,38,36,9.5,3.3535,2.052,89,81,695,0,375,,7,368,2
353,PCR,NH,4.30771911695074,0.246188722989707,1.35183729397566,0.02,69,66,17.25,6.08925,3.726,165,155,697,0,364,,14,350,3
354,PCR,NH,4.34016808709867,0.242863103086439,1.34731396917268,0.02,10,10,2.5,0.8825,0.54,10,10,828,0,363,,1,362,0
355,PCR,NH,4.3758216292897,0.241630749709635,1.34667229177177,0.02,59,53,14.75,5.20675,3.186,134,124,661,0,367,,13,354,6
356,PCR,NH,4.36082998449167,0.241334032802218,1.34484223483504,0.02,58,52,14.5,5.1185,3.132,188,172,768,0,410,,19,391,6
357,PCR,NH,4.39517655048409,0.238353601588216,1.34681085396194,0.02,32,26,8,2.824,1.728,166,154,732,0,384,,15,369,6
358,PCR,NH,4.44435436017903,0.236632277891612,1.35961676668906,0.02,46,40,11.5,4.0595,2.484,94,79,793,0,390,,9,381,6
359,PCR,NH,4.30040357532533,0.245215044490665,1.34434325065565,0.02,4,4,1,0.353,0.216,0,0,740,0,391,,0,391,0
360,PCR,NH,4.3025934712219,0.245362735655211,1.34041046459703,0.02,9,9,2.25,0.79425,0.486,26,26,729,0,367,,2,365,0
361,PCR,NH,4.09409224316339,0.2577570763128,1.33126838233179,0.02,62,58,15.5,5.4715,3.348,105,93,624,0,355,,9,346,4
362,PCR,NH,4.48850549938904,0.235496341775326,1.34815427722608,0.02,46,39,11.5,4.0595,2.484,124,107,709,0,391,,11,380,7
363,PCR,NH,4.15529345386145,0.254977757254362,1.35175351668818,0.02,19,19,4.75,1.67675,1.026,0,0,722,0,392,,0,392,0
364,PCR,NH,4.33997370045595,0.24371825766797,1.34947970569973,0.02,63,58,15.75,5.55975,3.402,204,188,691,0,362,,20,342,5
365,PCR,NH,4.27394153846216,0.245839263718079,1.35161024679587,0.02,55,51,13.75,4.85375,2.97,148,139,764,0,389,,14,375,4
366,PCR,NH,4.28324097488998,0.246564857017525,1.35161639507122,0.02,35,32,8.75,3.08875,1.89,81,77,681,0,367,,8,359,3
367,PCR,NH,4.3193763634485,0.244649029157711,1.33966740111931,0.02,52,50,13,4.589,2.808,100,94,763,0,391,,11,380,2
368,PCR,NH,4.20735524760163,0.251263028394359,1.34334423138327,0.02,58,53,14.5,5.1185,3.132,109,100,709,0,379,,10,369,5
369,PCR,NH,4.31243833851042,0.244734059897514,1.33961752384237,0.02,61,52,15.25,5.38325,3.294,229,217,705,0,371,,18,353,9
370,PCR,NH,4.30257451103097,0.246813070383668,1.35398690541469,0.02,53,47,13.25,4.67725,2.862,107,96,652,0,352,,9,343,6
