rep,test.strategy,location,infectious_period,gamma,R0,prop.testing,infections,missed.infections,hospitalizations,ICU,deaths,days.quarantine,days.false.quarantine,time.waiting,n.reflexes,n.tests,n.alt.tests,positive.tests,negative.tests,caught.infs
1,PCR,dorm,4.3041847507668,0.245471741536417,1.35033432854359,0.02,1359,1253,53.001,12.614238,0.1359,3190,2992,22416,0,11506,,290,11216,106
2,PCR,dorm,4.30514262631837,0.245587847857734,1.34868313558788,0.02,1469,1355,57.291,13.635258,0.1469,3140,2947,22023,0,11421,,291,11130,114
3,PCR,dorm,4.25194925032293,0.248704380005413,1.34874147447438,0.02,1682,1543,65.598,15.612324,0.1682,4031,3746,22046,0,11545,,358,11187,139
4,PCR,dorm,4.31950308473104,0.244843638118165,1.34995246975264,0.02,1448,1331,56.472,13.440336,0.1448,3142,2926,22130,0,11637,,292,11345,117
5,PCR,dorm,4.28372871909895,0.246753212949494,1.3485030461505,0.02,1512,1389,58.968,14.034384,0.1512,3551,3332,22538,0,11681,,318,11363,123
6,PCR,dorm,4.28246073829251,0.246828761816733,1.34866173043783,0.02,1393,1276,54.327,12.929826,0.1393,3430,3235,21811,0,11319,,311,11008,117
7,PCR,dorm,4.33121075398694,0.244225701153992,1.35133273146253,0.02,1421,1310,55.419,13.189722,0.1421,3395,3190,21776,0,11553,,306,11247,111
8,PCR,dorm,4.31070064575228,0.244924894197407,1.35133527116509,0.02,1365,1257,53.235,12.66993,0.1365,3207,3018,22050,0,11335,,284,11051,107
9,PCR,dorm,4.30376243283801,0.246124636460575,1.34963156472113,0.02,1504,1397,58.656,13.960128,0.1504,3434,3234,21864,0,11512,,306,11206,107
10,PCR,dorm,4.28989895685255,0.246282759809459,1.35055541968488,0.02,1337,1231,52.143,12.410034,0.1337,2744,2566,21787,0,11313,,254,11059,106
11,PCR,dorm,4.32354131832023,0.244501706423815,1.35018734712054,0.02,1458,1338,56.862,13.533156,0.1458,3470,3266,22022,0,11462,,303,11159,120
12,PCR,dorm,4.31878045457615,0.244781535887111,1.35112890453723,0.02,1478,1367,57.642,13.718796,0.1478,3180,3005,21851,0,11562,,286,11276,111
13,PCR,dorm,4.30673155170092,0.245425443222412,1.35006965337383,0.02,1519,1396,59.241,14.099358,0.1519,3416,3180,21797,0,11390,,317,11073,123
14,PCR,dorm,4.30980035997506,0.245514745747151,1.35079481129087,0.02,1571,1448,61.269,14.582022,0.1571,3486,3250,21629,0,11436,,313,11123,123
15,PCR,dorm,4.29758325527345,0.246261427215419,1.35075157651733,0.02,1490,1362,58.11,13.83018,0.149,3671,3415,21861,0,11497,,323,11174,128
16,PCR,dorm,4.26158014577147,0.24809625138745,1.35056177661158,0.02,1618,1508,63.102,15.018276,0.1618,3583,3364,21567,0,11386,,330,11056,110
17,PCR,dorm,4.30016733936741,0.245865429673232,1.35025484363027,0.02,1540,1416,60.06,14.29428,0.154,3538,3306,22048,0,11579,,320,11259,124
18,PCR,dorm,4.28892085429924,0.246186523982033,1.35021453669896,0.02,1637,1486,63.843,15.194634,0.1637,3740,3433,22023,0,11519,,339,11180,151
19,PCR,dorm,4.29165947567932,0.246458064921295,1.34958572786064,0.02,1575,1453,61.425,14.61915,0.1575,3533,3317,21787,0,11372,,312,11060,122
20,PCR,dorm,4.29136059520635,0.246616969944687,1.35032516150423,0.02,1577,1456,61.503,14.637714,0.1577,3543,3339,22231,0,11413,,323,11090,121
21,PCR,dorm,4.29130532301912,0.246081913222349,1.34876753810804,0.02,1383,1262,53.937,12.837006,0.1383,3396,3160,22342,0,11704,,299,11405,121
22,PCR,dorm,4.29775625076201,0.246306389423075,1.35070831617609,0.02,1601,1470,62.439,14.860482,0.1601,3938,3664,22505,0,11532,,354,11178,131
23,PCR,dorm,4.2868539805294,0.246512710115118,1.35234134581142,0.02,1685,1549,65.715,15.64017,0.1685,3976,3708,21769,0,11401,,362,11039,136
