rep,test.strategy,location,infectious_period,gamma,R0,prop.testing,infections,missed.infections,hospitalizations,ICU,deaths,days.quarantine,days.false.quarantine,time.waiting,n.reflexes,n.tests,n.alt.tests,positive.tests,negative.tests,caught.infs
1,none,dorm,4.30423815995974,0.245694211119006,1.35114213572986,0,1669,1669,65.091,15.491658,0.1669,0,0,0,0,0,,0,0,0
2,none,dorm,4.2917281078838,0.2466394113155,1.34929414156004,0,1808,1808,70.512,16.781856,0.1808,0,0,0,0,0,,0,0,0
3,none,dorm,4.29673647670983,0.246512955248284,1.35299193135039,0,1716,1716,66.924,15.927912,0.1716,0,0,0,0,0,,0,0,0
4,none,dorm,4.29028064411448,0.246797605723704,1.3515135510039,0,1735,1735,67.665,16.10427,0.1735,0,0,0,0,0,,0,0,0
5,none,dorm,4.27230240600345,0.247990803845381,1.35153741296631,0,1707,1707,66.573,15.844374,0.1707,0,0,0,0,0,,0,0,0
6,none,dorm,4.32220619220746,0.244707092288567,1.3462884677727,0,1728,1728,67.392,16.039296,0.1728,0,0,0,0,0,,0,0,0
7,none,dorm,4.28279324749705,0.247358581216191,1.351483551062,0,1719,1719,67.041,15.955758,0.1719,0,0,0,0,0,,0,0,0
8,none,dorm,4.33766863630589,0.243525346629933,1.34849332450257,0,1674,1674,65.286,15.538068,0.1674,0,0,0,0,0,,0,0,0
9,none,dorm,4.29664240132747,0.246291971511939,1.35150894152251,0,1790,1790,69.81,16.61478,0.179,0,0,0,0,0,,0,0,0
10,none,dorm,4.30041905507555,0.245777374974967,1.35037449587003,0,1788,1788,69.732,16.596216,0.1788,0,0,0,0,0,,0,0,0
11,none,dorm,4.31358131849832,0.244990150293914,1.35090200239274,0,1744,1744,68.016,16.187808,0.1744,0,0,0,0,0,,0,0,0
12,none,dorm,4.32545651811265,0.244698507554357,1.35205585729739,0,1674,1674,65.286,15.538068,0.1674,0,0,0,0,0,,0,0,0
13,none,dorm,4.31345619574446,0.245248008877492,1.35024606624609,0,1672,1672,65.208,15.519504,0.1672,0,0,0,0,0,,0,0,0
14,none,dorm,4.27273722104421,0.247704812774707,1.34871426787372,0,1776,1776,69.264,16.484832,0.1776,0,0,0,0,0,,0,0,0
15,none,dorm,4.31831082209516,0.245094738656693,1.34840453202497,0,1670,1670,65.13,15.50094,0.167,0,0,0,0,0,,0,0,0
16,none,dorm,4.30199993707659,0.245971029568912,1.35018634645612,0,1819,1819,70.941,16.883958,0.1819,0,0,0,0,0,,0,0,0
17,none,dorm,4.30671003340758,0.245992539427603,1.34879163046416,0,1705,1705,66.495,15.82581,0.1705,0,0,0,0,0,,0,0,0
18,none,dorm,4.31904095891638,0.244903402927937,1.35104953603214,0,1709,1709,66.651,15.862938,0.1709,0,0,0,0,0,,0,0,0
19,none,dorm,4.3011619953007,0.245949782037919,1.34999498035878,0,1659,1659,64.701,15.398838,0.1659,0,0,0,0,0,,0,0,0
20,none,dorm,4.26978341074656,0.247806947422641,1.34984323541155,0,1793,1793,69.927,16.642626,0.1793,0,0,0,0,0,,0,0,0
21,none,dorm,4.29612430229211,0.246307659950157,1.34891119515146,0,1680,1680,65.52,15.59376,0.168,0,0,0,0,0,,0,0,0
22,none,dorm,4.28258745027943,0.246868197210373,1.35098405143257,0,1768,1768,68.952,16.410576,0.1768,0,0,0,0,0,,0,0,0
23,none,dorm,4.29334166142968,0.246404231593628,1.35059402077015,0,1668,1668,65.052,15.482376,0.1668,0,0,0,0,0,,0,0,0
24,none,dorm,4.33208595054709,0.244121236243112,1.34724811574085,0,1666,1666,64.974,15.463812,0.1666,0,0,0,0,0,,0,0,0
25,none,dorm,4.25504934457591,0.248746748973922,1.35055060374007,0,1821,1821,71.019,16.902522,0.1821,0,0,0,0,0,,0,0,0
26,none,dorm,4.32916552548646,0.244128623341993,1.34872388345724,0,1672,1672,65.208,15.519504,0.1672,0,0,0,0,0,,0,0,0
27,none,dorm,4.31273374104315,0.245059200657589,1.3486571347707,0,1734,1734,67.626,16.094988,0.1734,0,0,0,0,0,,0,0,0
28,none,dorm,4.27020862115278,0.247838983723186,1.34989089792845,0,1723,1723,67.197,15.992886,0.1723,0,0,0,0,0,,0,0,0
29,none,dorm,4.28846806388975,0.246448429034111,1.35055933738806,0,1795,1795,70.005,16.66119,0.1795,0,0,0,0,0,,0,0,0
30,none,dorm,4.32999787592094,0.244354178091707,1.34836328631719,0,1681,1681,65.559,15.603042,0.1681,0,0,0,0,0,,0,0,0
31,none,dorm,4.31512342851835,0.244828420885248,1.35259166193922,0,1646,1646,64.194,15.278172,0.1646,0,0,0,0,0,,0,0,0
32,none,dorm,4.31613179531624,0.244984373733877,1.3478125193331,0,1698,1698,66.222,15.760836,0.1698,0,0,0,0,0,,0,0,0
33,none,dorm,4.31996918311063,0.244656326149612,1.34893639194165,0,1825,1825,71.175,16.93965,0.1825,0,0,0,0,0,,0,0,0
34,none,dorm,4.31493678251159,0.244726810255201,1.35067922353534,0,1540,1540,60.06,14.29428,0.154,0,0,0,0,0,,0,0,0
35,none,dorm,4.30812289670855,0.245009136800234,1.34771258340991,0,1599,1599,62.361,14.841918,0.1599,0,0,0,0,0,,0,0,0
36,none,dorm,4.27730698200293,0.24724642394166,1.34756829586042,0,1664,1664,64.896,15.445248,0.1664,0,0,0,0,0,,0,0,0
37,none,dorm,4.32034643763296,0.244813142144212,1.34916343067001,0,1740,1740,67.86,16.15068,0.174,0,0,0,0,0,,0,0,0
38,none,dorm,4.25943922627639,0.248340996736846,1.35200074690589,0,1699,1699,66.261,15.770118,0.1699,0,0,0,0,0,,0,0,0
39,none,dorm,4.2677179424439,0.24783602733695,1.34957978936974,0,1667,1667,65.013,15.473094,0.1667,0,0,0,0,0,,0,0,0
40,none,dorm,4.31358458237893,0.24532637646183,1.35013597871434,0,1707,1707,66.573,15.844374,0.1707,0,0,0,0,0,,0,0,0
41,none,dorm,4.30287202407637,0.245620366855104,1.35082254684989,0,1755,1755,68.445,16.28991,0.1755,0,0,0,0,0,,0,0,0
42,none,dorm,4.29846056204258,0.245886759073996,1.35118744564926,0,1729,1729,67.431,16.048578,0.1729,0,0,0,0,0,,0,0,0
43,none,dorm,4.29788288773286,0.245620920686081,1.35099259503561,0,1667,1667,65.013,15.473094,0.1667,0,0,0,0,0,,0,0,0
44,none,dorm,4.30842310801035,0.245367647535628,1.35002295974334,0,1714,1714,66.846,15.909348,0.1714,0,0,0,0,0,,0,0,0
45,none,dorm,4.30252686442226,0.24547314596034,1.35263604774814,0,1738,1738,67.782,16.132116,0.1738,0,0,0,0,0,,0,0,0
46,none,dorm,4.2876694792004,0.246727536286904,1.35011132891079,0,1616,1616,63.024,14.999712,0.1616,0,0,0,0,0,,0,0,0
47,none,dorm,4.30445951518416,0.24567416694656,1.35060234744177,0,1744,1744,68.016,16.187808,0.1744,0,0,0,0,0,,0,0,0
48,none,dorm,4.3336906772292,0.244047090815335,1.35438970694613,0,1702,1702,66.378,15.797964,0.1702,0,0,0,0,0,,0,0,0
49,none,dorm,4.32389263278228,0.244809256646803,1.35027104825154,0,1634,1634,63.726,15.166788,0.1634,0,0,0,0,0,,0,0,0
50,none,dorm,4.2847210689669,0.246707027273015,1.35027243700983,0,1652,1652,64.428,15.333864,0.1652,0,0,0,0,0,,0,0,0
51,none,dorm,4.29408308176353,0.246456851395833,1.3484434757181,0,1654,1654,64.506,15.352428,0.1654,0,0,0,0,0,,0,0,0
52,none,dorm,4.32991661070876,0.243989879470885,1.34947631296642,0,1598,1598,62.322,14.832636,0.1598,0,0,0,0,0,,0,0,0
53,none,dorm,4.32084065044986,0.244725700614146,1.35122173401702,0,1582,1582,61.698,14.684124,0.1582,0,0,0,0,0,,0,0,0
54,none,dorm,4.32176183989008,0.244828898352395,1.35055441343396,0,1746,1746,68.094,16.206372,0.1746,0,0,0,0,0,,0,0,0
55,none,dorm,4.32744616871623,0.244422397082443,1.34758248548387,0,1569,1569,61.191,14.563458,0.1569,0,0,0,0,0,,0,0,0
56,none,dorm,4.28314524791051,0.247333504045755,1.34985750901014,0,1789,1789,69.771,16.605498,0.1789,0,0,0,0,0,,0,0,0
57,none,dorm,4.31038846533502,0.245481176366662,1.34951193676439,0,1642,1642,64.038,15.241044,0.1642,0,0,0,0,0,,0,0,0
58,none,dorm,4.32153714988518,0.244384429627769,1.35150243166765,0,1669,1669,65.091,15.491658,0.1669,0,0,0,0,0,,0,0,0
59,none,dorm,4.30070604781629,0.245744490067502,1.34945790129077,0,1715,1715,66.885,15.91863,0.1715,0,0,0,0,0,,0,0,0
60,none,dorm,4.29865289975338,0.246227767308534,1.34959432464756,0,1694,1694,66.066,15.723708,0.1694,0,0,0,0,0,,0,0,0
61,none,dorm,4.29279433646263,0.246594236712003,1.35140787045525,0,1683,1683,65.637,15.621606,0.1683,0,0,0,0,0,,0,0,0
62,none,dorm,4.3006377006513,0.24564337193559,1.35070659763311,0,1733,1733,67.587,16.085706,0.1733,0,0,0,0,0,,0,0,0
63,none,dorm,4.30402752344845,0.245758692556758,1.34938490703642,0,1626,1626,63.414,15.092532,0.1626,0,0,0,0,0,,0,0,0
64,none,dorm,4.32383230691348,0.245127945408603,1.34768024504156,0,1749,1749,68.211,16.234218,0.1749,0,0,0,0,0,,0,0,0
65,none,dorm,4.30618038071696,0.245978513672863,1.34612765226526,0,1807,1807,70.473,16.772574,0.1807,0,0,0,0,0,,0,0,0
66,none,dorm,4.28040000503263,0.246847275168608,1.34970572873163,0,1800,1800,70.2,16.7076,0.18,0,0,0,0,0,,0,0,0
67,none,dorm,4.33166421725864,0.24400156679563,1.35040017216154,0,1519,1519,59.241,14.099358,0.1519,0,0,0,0,0,,0,0,0
68,none,dorm,4.32110930635748,0.244595183487805,1.34836595108225,0,1589,1589,61.971,14.749098,0.1589,0,0,0,0,0,,0,0,0
