rep,test.strategy,location,infectious_period,gamma,R0,prop.testing,infections,missed.infections,hospitalizations,ICU,deaths,days.quarantine,days.false.quarantine,time.waiting,n.reflexes,n.tests,n.alt.tests,positive.tests,negative.tests,caught.infs
1,PCR,dorm,4.33313518164477,0.244068421550575,1.35164042260972,0.01,1659,1600,64.701,15.398838,0.1659,2069,1962,5354,0,5653,,165,5488,59
2,PCR,dorm,4.30335745660514,0.245784832414149,1.34803851204314,0.01,1550,1474,60.45,14.3871,0.155,2224,2082,5982,0,5803,,177,5626,76
3,PCR,dorm,4.30686660769453,0.245574966861142,1.34970770032345,0.01,1676,1600,65.364,15.556632,0.1676,2223,2070,5656,0,5717,,188,5529,76
4,PCR,dorm,4.31957712158456,0.244491193731763,1.34813953989749,0.01,1584,1507,61.776,14.702688,0.1584,2092,1942,5582,0,5697,,169,5528,77
5,PCR,dorm,4.29629008928272,0.246301532263628,1.35023640891712,0.01,1712,1627,66.768,15.890784,0.1712,2525,2392,5671,0,5750,,208,5542,85
6,PCR,dorm,4.28631284091242,0.246683350335204,1.34870040492075,0.01,1628,1561,63.492,15.111096,0.1628,1969,1839,5730,0,5768,,166,5602,67
7,PCR,dorm,4.31474487137314,0.245346080583084,1.35218824444871,0.01,1611,1549,62.829,14.953302,0.1611,2118,2020,5462,0,5598,,172,5426,62
8,PCR,dorm,4.31903312972275,0.244878080521862,1.34849258308558,0.01,1625,1572,63.375,15.08325,0.1625,2195,2099,5444,0,5659,,182,5477,53
9,PCR,dorm,4.3084293751563,0.245750778448548,1.34820461049352,0.01,1739,1647,67.821,16.141398,0.1739,2869,2700,5783,0,5839,,233,5606,92
10,PCR,dorm,4.29042299314396,0.246639470387043,1.35452972792954,0.01,1662,1586,64.818,15.426684,0.1662,2313,2149,5394,0,5779,,189,5590,76
11,PCR,dorm,4.31356609940921,0.244986299583321,1.34952027836954,0.01,1758,1694,68.562,16.317756,0.1758,2048,1924,5694,0,5717,,169,5548,64
12,PCR,dorm,4.32219813624341,0.244254748266009,1.35174635643565,0.01,1646,1572,64.194,15.278172,0.1646,2405,2232,5700,0,5832,,202,5630,74
13,PCR,dorm,4.30464485982334,0.245928823775893,1.3485366843249,0.01,1591,1529,62.049,14.767662,0.1591,1922,1784,5768,0,5801,,156,5645,62
14,PCR,dorm,4.31558117729887,0.244821857715169,1.34763625496728,0.01,1565,1507,61.035,14.52633,0.1565,1806,1695,5640,0,5712,,153,5559,58
15,PCR,dorm,4.28329437778898,0.246516718264805,1.34869316851337,0.01,1723,1649,67.197,15.992886,0.1723,2410,2272,5610,0,5598,,206,5392,72
16,PCR,dorm,4.28397586120488,0.246959183052576,1.35244990148888,0.01,1486,1415,57.954,13.793052,0.1486,2082,1956,5750,0,5753,,170,5583,71
17,PCR,dorm,4.27942134398142,0.247184017398506,1.35178948026698,0.01,1553,1479,60.567,14.414946,0.1553,2035,1891,5672,0,5731,,169,5562,74
18,PCR,dorm,4.3044238322102,0.245920810427659,1.35008332925991,0.01,1633,1568,63.687,15.157506,0.1633,1979,1856,5510,0,5645,,165,5480,65
19,PCR,dorm,4.30480116789964,0.245293445728094,1.34873290734246,0.01,1481,1408,57.759,13.746642,0.1481,1985,1861,5470,0,5615,,161,5454,73
20,PCR,dorm,4.25937267284561,0.248536832603404,1.3517039187455,0.01,1675,1612,65.325,15.54735,0.1675,2453,2304,5747,0,5767,,198,5569,63
21,PCR,dorm,4.28794866745799,0.246699785948479,1.35062450212799,0.01,1747,1664,68.133,16.215654,0.1747,2401,2247,5637,0,5764,,194,5570,83
22,PCR,dorm,4.29443102882995,0.246090710791606,1.35288973374634,0.01,1594,1523,62.166,14.795508,0.1594,2308,2184,5536,0,5720,,196,5524,71
23,PCR,dorm,4.30730699496765,0.245452181352862,1.34999843625664,0.01,1640,1578,63.96,15.22248,0.164,1972,1858,5542,0,5663,,165,5498,62
24,PCR,dorm,4.28642468166974,0.246573068777248,1.34934600594553,0.01,1726,1655,67.314,16.020732,0.1726,2529,2389,5552,0,5757,,207,5550,71
25,PCR,dorm,4.28193264069886,0.247022626891504,1.34871467278827,0.01,1706,1637,66.534,15.835092,0.1706,2129,2004,5363,0,5608,,175,5433,69
26,PCR,dorm,4.29350606656589,0.246230642940196,1.35154524360646,0.01,1691,1606,65.949,15.695862,0.1691,2240,2084,5667,0,5767,,186,5581,85
27,PCR,dorm,4.32765446720266,0.244225102243546,1.35011633008512,0.01,1488,1436,58.032,13.811616,0.1488,2016,1932,5691,0,5691,,165,5526,52
28,PCR,dorm,4.32244004046586,0.244663431321959,1.35068326938902,0.01,1661,1589,64.779,15.417402,0.1661,2194,2068,5533,0,5545,,182,5363,72
29,PCR,dorm,4.31080548350674,0.245448279123304,1.3499837096706,0.01,1703,1627,66.417,15.807246,0.1703,2128,1985,5686,0,5684,,174,5510,76
30,PCR,dorm,4.28575778710606,0.246451470386592,1.34749456323925,0.01,1557,1498,60.723,14.452074,0.1557,2092,1953,5652,0,5676,,172,5504,59
31,PCR,dorm,4.26970608479104,0.247436864667263,1.35343320495735,0.01,1670,1594,65.13,15.50094,0.167,2271,2135,5861,0,5905,,188,5717,76
32,PCR,dorm,4.29948427606942,0.246095476864066,1.35042503296491,0.01,1661,1588,64.779,15.417402,0.1661,2197,2068,5636,0,5699,,180,5519,73
33,PCR,dorm,4.29463605617872,0.246033648387004,1.35067379565918,0.01,1794,1722,69.966,16.651908,0.1794,2430,2287,5778,0,5811,,197,5614,72
34,PCR,dorm,4.30927213451349,0.245650840206317,1.35190469353639,0.01,1711,1636,66.729,15.881502,0.1711,2300,2137,5855,0,5813,,189,5624,75
35,PCR,dorm,4.31898469058245,0.244727246640884,1.34863058837199,0.01,1552,1500,60.528,14.405664,0.1552,1941,1847,5734,0,5742,,166,5576,52
36,PCR,dorm,4.32831629223872,0.244588143907778,1.34877640936335,0.01,1614,1538,62.946,14.981148,0.1614,2366,2238,5703,0,5802,,195,5607,76
37,PCR,dorm,4.28812098490611,0.246669594554206,1.34934136939774,0.01,1603,1551,62.517,14.879046,0.1603,1956,1854,5920,0,5833,,163,5670,52
38,PCR,dorm,4.31065529735131,0.245360966209369,1.34798429457781,0.01,1451,1397,56.589,13.468182,0.1451,1999,1909,5552,0,5750,,166,5584,54
39,PCR,dorm,4.30120200022408,0.245929204761225,1.35083973627555,0.01,1578,1515,61.542,14.646996,0.1578,1941,1824,5725,0,5762,,162,5600,63
40,PCR,dorm,4.30451509596937,0.245803726837827,1.35308203168719,0.01,1626,1564,63.414,15.092532,0.1626,1821,1687,5468,0,5721,,153,5568,62
41,PCR,dorm,4.29150311655909,0.246413546625696,1.34994190117083,0.01,1718,1655,67.002,15.946476,0.1718,2382,2254,5484,0,5746,,191,5555,63
42,PCR,dorm,4.29563138482068,0.245761236295095,1.35164778495771,0.01,1655,1572,64.545,15.36171,0.1655,2219,2048,5607,0,5812,,184,5628,83
43,PCR,dorm,4.3053989125341,0.245659396295156,1.35038986059753,0.01,1555,1496,60.645,14.43351,0.1555,1831,1722,5833,0,5943,,151,5792,59
44,PCR,dorm,4.30581542551238,0.245628596454696,1.35258394302612,0.01,1696,1617,66.144,15.742272,0.1696,2418,2250,5538,0,5657,,199,5458,79
45,PCR,dorm,4.27821444671985,0.247566533683363,1.34981545532479,0.01,1700,1624,66.3,15.7794,0.17,2059,1911,6133,0,5824,,169,5655,76
46,PCR,dorm,4.26574442875209,0.247899759462776,1.35216244069624,0.01,1747,1673,68.133,16.215654,0.1747,2293,2167,5758,0,5729,,192,5537,74
47,PCR,dorm,4.31450923977092,0.245289368086005,1.3492272645357,0.01,1699,1637,66.261,15.770118,0.1699,2042,1902,5708,0,5773,,176,5597,62
48,PCR,dorm,4.33215804708273,0.244094056906772,1.35148514230705,0.01,1557,1494,60.723,14.452074,0.1557,1992,1861,5701,0,5717,,167,5550,63
49,PCR,dorm,4.31089906630233,0.245250835539342,1.3490539274415,0.01,1706,1638,66.534,15.835092,0.1706,2199,2061,5567,0,5692,,179,5513,68
50,PCR,dorm,4.31823724000335,0.245126109961702,1.34931312193531,0.01,1473,1416,57.447,13.672386,0.1473,1785,1669,5586,0,5588,,147,5441,57
51,PCR,dorm,4.32854170151964,0.244390410673697,1.34936455103092,0.01,1589,1521,61.971,14.749098,0.1589,2059,1935,5501,0,5618,,173,5445,68
52,PCR,dorm,4.30670682746533,0.245225878061671,1.34943142870191,0.01,1676,1601,65.364,15.556632,0.1676,2089,1954,5752,0,5811,,174,5637,75
53,PCR,dorm,4.28499464647397,0.246995459620142,1.34838765939077,0.01,1616,1553,63.024,14.999712,0.1616,2048,1917,5687,0,5685,,165,5520,63
